  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  25.000   0.121   0.118   0.237
   0.025  25.000   0.120   0.118   0.238
   0.050  25.000   0.119   0.118   0.237
   0.075  24.000   0.118   0.118   0.235
   0.100  24.000   0.117   0.117   0.233
   0.125  24.000   0.116   0.116   0.231
   0.150  25.000   0.114   0.115   0.229
   0.175  24.000   0.112   0.113   0.226
   0.200  26.000   0.109   0.112   0.222
   0.225  25.000   0.106   0.110   0.217
   0.250  26.000   0.103   0.107   0.212
   0.275  26.000   0.100   0.104   0.206
   0.300  26.000   0.096   0.102   0.200
   0.325  26.000   0.093   0.099   0.194
   0.350  26.000   0.090   0.096   0.188
   0.375  27.000   0.087   0.093   0.182
   0.400  27.000   0.084   0.090   0.176
   0.425  27.000   0.082   0.087   0.171
   0.450  27.000   0.079   0.085   0.166
   0.475  28.000   0.077   0.082   0.161
   0.500  28.000   0.075   0.080   0.157
   0.525  28.000   0.073   0.078   0.152
   0.550  28.000   0.071   0.076   0.148
   0.575  28.000   0.069   0.074   0.145
   0.600  29.000   0.067   0.072   0.141
   0.625  29.000   0.066   0.070   0.138
   0.650  29.000   0.065   0.069   0.135
   0.675  29.000   0.063   0.067   0.132
   0.700  30.000   0.062   0.066   0.130
   0.725  30.000   0.061   0.065   0.127
   0.750  30.000   0.060   0.064   0.125
   0.775  30.000   0.059   0.063   0.123
   0.800  30.000   0.058   0.061   0.121
   0.825  30.000   0.057   0.061   0.119
   0.850  29.000   0.056   0.060   0.117
   0.875  29.000   0.056   0.059   0.116
   0.900  29.000   0.055   0.058   0.114
   0.925  29.000   0.055   0.058   0.114
   0.950  29.000   0.055   0.058   0.114
   0.975  29.000   0.055   0.058   0.114
   1.000  29.000   0.055   0.058   0.114
