  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   6.000   0.001   0.063   0.223   0.000   0.026   0.170
   0.025   6.000   0.001   0.058   0.223   0.000   0.025   0.172
   0.050   6.000   0.001   0.054   0.225   0.000   0.025   0.175
   0.075   6.000   0.001   0.050   0.228   0.000   0.025   0.178
   0.100   6.000   0.002   0.045   0.231   0.001   0.024   0.179
   0.125   6.000   0.002   0.040   0.234   0.001   0.024   0.180
   0.150   6.000   0.002   0.035   0.236   0.001   0.023   0.181
   0.175   6.000   0.002   0.031   0.239   0.001   0.022   0.183
   0.200   6.000   0.003   0.027   0.242   0.000   0.022   0.186
   0.225   6.000   0.003   0.024   0.246   0.000   0.021   0.190
   0.250   6.000   0.004   0.021   0.249   0.000   0.020   0.196
   0.275   6.000   0.004   0.018   0.253   0.000   0.020   0.203
   0.300   6.000   0.005   0.015   0.258   0.000   0.019   0.210
   0.325   5.000   0.006   0.012   0.262   0.000   0.017   0.218
   0.350   5.000   0.007   0.009   0.266   0.000   0.016   0.227
   0.375   5.000   0.008   0.007   0.271   0.000   0.015   0.235
   0.400   4.000   0.010   0.005   0.274   0.000   0.013   0.244
   0.425   5.000   0.011   0.004   0.277   0.000   0.012   0.252
   0.450   5.000   0.014   0.002   0.280   0.000   0.010   0.260
   0.475   6.000   0.016   0.002   0.281   0.000   0.008   0.267
   0.500   7.000   0.019   0.001   0.282   0.000   0.007   0.274
   0.525   7.000   0.022   0.001   0.282   0.000   0.006   0.280
   0.550   7.000   0.026   0.000   0.282   0.000   0.005   0.286
   0.575   7.000   0.030   0.000   0.281   0.000   0.004   0.291
   0.600   7.000   0.034   0.000   0.280   0.000   0.003   0.296
   0.625   7.000   0.038   0.000   0.278   0.000   0.002   0.301
   0.650   7.000   0.042   0.000   0.277   0.000   0.002   0.305
   0.675   7.000   0.046   0.000   0.275   0.000   0.001   0.309
   0.700   7.000   0.051   0.000   0.272   0.000   0.001   0.312
   0.725   7.000   0.055   0.000   0.270   0.000   0.001   0.316
   0.750   7.000   0.059   0.000   0.268   0.000   0.001   0.319
   0.775   7.000   0.064   0.000   0.265   0.000   0.000   0.322
   0.800   7.000   0.068   0.000   0.263   0.000   0.000   0.324
   0.825   7.000   0.072   0.000   0.260   0.000   0.000   0.327
   0.850   7.000   0.077   0.000   0.258   0.000   0.000   0.329
   0.875   7.000   0.081   0.000   0.255   0.000   0.000   0.331
   0.900   7.000   0.085   0.000   0.253   0.000   0.000   0.334
   0.925   7.000   0.089   0.000   0.250   0.000   0.000   0.336
   0.950   7.000   0.093   0.000   0.248   0.000   0.000   0.338
   0.975   7.000   0.097   0.000   0.245   0.000   0.000   0.339
   1.000   7.000   0.100   0.000   0.243   0.000   0.000   0.341
