TEXTURE AT STRAIN =    0.1000
   1.026   1.034   0.942  <-- length of phase ellipsoid axes
    7.50    1.93  -26.14  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
  166.63   48.37 -111.44   0.0016500
