  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   4.000   0.000   0.236   0.061   0.004   0.000   0.001   0.166
   0.025   4.000   0.000   0.238   0.056   0.003   0.000   0.001   0.168
   0.050   4.000   0.000   0.242   0.050   0.003   0.000   0.001   0.172
   0.075   4.000   0.000   0.246   0.045   0.002   0.000   0.000   0.176
   0.100   4.000   0.000   0.250   0.040   0.002   0.000   0.000   0.181
   0.125   5.000   0.000   0.256   0.036   0.002   0.000   0.000   0.187
   0.150   6.000   0.000   0.261   0.031   0.002   0.000   0.000   0.194
   0.175   6.000   0.000   0.268   0.027   0.001   0.000   0.000   0.202
   0.200   7.000   0.000   0.275   0.023   0.001   0.000   0.000   0.210
   0.225   7.000   0.000   0.282   0.019   0.001   0.000   0.000   0.218
   0.250   7.000   0.000   0.289   0.016   0.001   0.000   0.000   0.226
   0.275   6.000   0.000   0.295   0.013   0.001   0.000   0.000   0.234
   0.300   6.000   0.000   0.302   0.010   0.001   0.000   0.000   0.242
   0.325   6.000   0.000   0.307   0.007   0.001   0.000   0.000   0.250
   0.350   6.000   0.000   0.312   0.005   0.000   0.000   0.000   0.257
   0.375   7.000   0.000   0.316   0.003   0.000   0.000   0.000   0.263
   0.400   6.000   0.000   0.319   0.002   0.000   0.000   0.000   0.269
   0.425   6.000   0.001   0.321   0.001   0.000   0.000   0.000   0.275
   0.450   6.000   0.001   0.322   0.001   0.000   0.000   0.000   0.280
   0.475   6.000   0.001   0.323   0.000   0.000   0.000   0.000   0.284
   0.500   6.000   0.002   0.323   0.000   0.000   0.000   0.000   0.288
   0.525   6.000   0.003   0.323   0.000   0.000   0.000   0.000   0.292
   0.550   6.000   0.003   0.322   0.000   0.000   0.000   0.000   0.296
   0.575   7.000   0.004   0.322   0.000   0.000   0.000   0.000   0.299
   0.600   7.000   0.006   0.321   0.000   0.000   0.000   0.000   0.302
   0.625   7.000   0.007   0.320   0.000   0.000   0.000   0.000   0.305
   0.650   7.000   0.008   0.319   0.000   0.000   0.000   0.000   0.308
   0.675   7.000   0.010   0.318   0.000   0.000   0.000   0.000   0.310
   0.700   7.000   0.012   0.316   0.000   0.000   0.000   0.000   0.312
   0.725   7.000   0.014   0.315   0.000   0.000   0.000   0.000   0.315
   0.750   8.000   0.016   0.313   0.000   0.000   0.000   0.000   0.316
   0.775   8.000   0.019   0.311   0.000   0.000   0.000   0.000   0.318
   0.800   8.000   0.021   0.310   0.000   0.000   0.000   0.000   0.320
   0.825   8.000   0.024   0.308   0.000   0.000   0.000   0.000   0.321
   0.850   8.000   0.027   0.306   0.000   0.000   0.000   0.000   0.323
   0.875   7.000   0.030   0.304   0.000   0.000   0.000   0.000   0.324
   0.900   8.000   0.033   0.302   0.000   0.000   0.000   0.000   0.325
   0.925   8.000   0.036   0.300   0.000   0.000   0.000   0.000   0.326
   0.950   8.000   0.040   0.297   0.000   0.000   0.000   0.000   0.327
   0.975   8.000   0.043   0.295   0.000   0.000   0.000   0.000   0.328
   1.000   8.000   0.047   0.293   0.000   0.000   0.000   0.000   0.329
