  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  26.000   0.134   0.130   0.262
   0.025  26.000   0.136   0.132   0.266
   0.050  26.000   0.138   0.133   0.269
   0.075  26.000   0.139   0.134   0.271
   0.100  26.000   0.140   0.134   0.272
   0.125  26.000   0.140   0.133   0.270
   0.150  26.000   0.138   0.132   0.268
   0.175  26.000   0.136   0.130   0.264
   0.200  26.000   0.133   0.128   0.259
   0.225  26.000   0.130   0.125   0.253
   0.250  25.000   0.126   0.122   0.246
   0.275  26.000   0.122   0.119   0.239
   0.300  23.000   0.117   0.116   0.232
   0.325  22.000   0.113   0.112   0.225
   0.350  22.000   0.108   0.110   0.218
   0.375  23.000   0.104   0.107   0.212
   0.400  23.000   0.101   0.104   0.206
   0.425  19.000   0.097   0.101   0.200
   0.450  19.000   0.094   0.098   0.194
   0.475  18.000   0.091   0.096   0.189
   0.500  15.000   0.090   0.094   0.186
   0.525  19.000   0.089   0.094   0.185
   0.550  20.000   0.089   0.094   0.186
   0.575  20.000   0.089   0.095   0.186
   0.600  19.000   0.089   0.095   0.187
   0.625  20.000   0.089   0.095   0.186
   0.650  22.000   0.088   0.094   0.185
   0.675  22.000   0.087   0.094   0.183
   0.700  22.000   0.086   0.093   0.181
   0.725  22.000   0.085   0.091   0.179
   0.750  20.000   0.083   0.090   0.176
   0.775  20.000   0.082   0.089   0.174
   0.800  20.000   0.081   0.088   0.171
   0.825  20.000   0.080   0.086   0.169
   0.850  20.000   0.079   0.085   0.167
   0.875  20.000   0.077   0.084   0.164
   0.900  20.000   0.077   0.083   0.162
   0.925  21.000   0.077   0.083   0.162
   0.950  22.000   0.077   0.083   0.163
   0.975  22.000   0.077   0.083   0.163
   1.000  22.000   0.077   0.083   0.163
