  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   7.000   0.199   0.056   0.058   0.000   0.000   0.179
   0.025   7.000   0.193   0.054   0.056   0.000   0.000   0.177
   0.050   7.000   0.187   0.052   0.055   0.000   0.000   0.175
   0.075   7.000   0.182   0.051   0.053   0.000   0.000   0.175
   0.100   7.000   0.177   0.050   0.052   0.000   0.000   0.176
   0.125   7.000   0.174   0.049   0.050   0.000   0.000   0.179
   0.150   7.000   0.171   0.049   0.049   0.000   0.000   0.182
   0.175   8.000   0.169   0.049   0.048   0.000   0.000   0.186
   0.200   8.000   0.168   0.049   0.047   0.000   0.000   0.192
   0.225   8.000   0.167   0.049   0.047   0.000   0.000   0.197
   0.250   8.000   0.168   0.050   0.047   0.000   0.000   0.204
   0.275   8.000   0.168   0.050   0.047   0.000   0.000   0.211
   0.300   8.000   0.170   0.051   0.047   0.000   0.000   0.218
   0.325   8.000   0.171   0.051   0.048   0.000   0.000   0.225
   0.350   8.000   0.173   0.052   0.048   0.000   0.000   0.232
   0.375   8.000   0.176   0.052   0.049   0.000   0.000   0.240
   0.400   8.000   0.178   0.052   0.050   0.000   0.000   0.247
   0.425   8.000   0.181   0.052   0.052   0.000   0.000   0.254
   0.450   8.000   0.184   0.052   0.053   0.000   0.000   0.261
   0.475   8.000   0.187   0.052   0.055   0.000   0.000   0.267
   0.500   8.000   0.189   0.051   0.056   0.000   0.000   0.273
   0.525   8.000   0.192   0.051   0.058   0.000   0.000   0.279
   0.550   8.000   0.195   0.050   0.060   0.000   0.000   0.285
   0.575   8.000   0.197   0.050   0.062   0.000   0.000   0.290
   0.600   8.000   0.200   0.049   0.064   0.000   0.000   0.295
   0.625   8.000   0.202   0.048   0.066   0.000   0.000   0.300
   0.650   8.000   0.204   0.047   0.068   0.000   0.000   0.304
   0.675   8.000   0.206   0.046   0.070   0.000   0.000   0.308
   0.700   8.000   0.208   0.044   0.073   0.000   0.000   0.312
   0.725   8.000   0.210   0.043   0.075   0.000   0.000   0.316
   0.750   8.000   0.211   0.042   0.078   0.000   0.000   0.319
   0.775   8.000   0.213   0.040   0.080   0.000   0.000   0.322
   0.800   8.000   0.214   0.039   0.083   0.000   0.000   0.325
   0.825   8.000   0.215   0.037   0.085   0.000   0.000   0.328
   0.850   8.000   0.216   0.036   0.088   0.000   0.000   0.331
   0.875   8.000   0.217   0.034   0.091   0.000   0.000   0.333
   0.900   8.000   0.218   0.033   0.093   0.000   0.000   0.336
   0.925   8.000   0.218   0.031   0.096   0.000   0.000   0.338
   0.950   8.000   0.218   0.030   0.099   0.000   0.000   0.340
   0.975   8.000   0.217   0.028   0.101   0.000   0.000   0.340
   1.000   8.000   0.217   0.027   0.104   0.000   0.000   0.340
