  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  26.000   0.110   0.106   0.214
   0.025  25.000   0.110   0.106   0.214
   0.050  25.000   0.110   0.105   0.213
   0.075  26.000   0.109   0.104   0.211
   0.100  26.000   0.107   0.102   0.208
   0.125  26.000   0.105   0.100   0.204
   0.150  24.000   0.103   0.098   0.199
   0.175  24.000   0.099   0.095   0.193
   0.200  22.000   0.095   0.093   0.187
   0.225  23.000   0.091   0.090   0.181
   0.250  21.000   0.087   0.088   0.175
   0.275  20.000   0.084   0.087   0.172
   0.300  19.000   0.082   0.086   0.170
   0.325  20.000   0.080   0.085   0.168
   0.350  19.000   0.078   0.085   0.166
   0.375  14.000   0.078   0.085   0.166
   0.400  18.000   0.082   0.089   0.174
   0.425  19.000   0.086   0.094   0.184
   0.450  19.000   0.090   0.098   0.191
   0.475  20.000   0.092   0.101   0.197
   0.500  20.000   0.094   0.103   0.200
   0.525  21.000   0.095   0.104   0.202
   0.550  21.000   0.096   0.104   0.204
   0.575  22.000   0.096   0.104   0.204
   0.600  23.000   0.096   0.104   0.204
   0.625  22.000   0.096   0.104   0.203
   0.650  21.000   0.095   0.103   0.202
   0.675  21.000   0.095   0.102   0.200
   0.700  20.000   0.094   0.102   0.199
   0.725  20.000   0.094   0.101   0.197
   0.750  20.000   0.093   0.100   0.195
   0.775  20.000   0.092   0.099   0.194
   0.800  20.000   0.092   0.098   0.192
   0.825  20.000   0.091   0.097   0.190
   0.850  20.000   0.090   0.096   0.188
   0.875  20.000   0.089   0.095   0.187
   0.900  20.000   0.089   0.094   0.185
   0.925  20.000   0.088   0.093   0.183
   0.950  20.000   0.087   0.092   0.182
   0.975  20.000   0.086   0.091   0.180
   1.000  20.000   0.086   0.091   0.178
