  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  20.000   0.123   0.129   0.255
   0.025  20.000   0.125   0.132   0.260
   0.050  21.000   0.126   0.134   0.263
   0.075  21.000   0.127   0.135   0.265
   0.100  21.000   0.127   0.136   0.266
   0.125  21.000   0.126   0.135   0.266
   0.150  22.000   0.125   0.135   0.264
   0.175  22.000   0.124   0.133   0.261
   0.200  21.000   0.122   0.131   0.256
   0.225  21.000   0.119   0.128   0.252
   0.250  21.000   0.116   0.126   0.246
   0.275  21.000   0.114   0.123   0.240
   0.300  21.000   0.111   0.120   0.234
   0.325  22.000   0.108   0.117   0.228
   0.350  21.000   0.105   0.114   0.222
   0.375  20.000   0.103   0.110   0.216
   0.400  20.000   0.100   0.107   0.211
   0.425  20.000   0.098   0.104   0.205
   0.450  18.000   0.095   0.101   0.199
   0.475  18.000   0.093   0.098   0.193
   0.500  17.000   0.091   0.096   0.189
   0.525  17.000   0.090   0.095   0.187
   0.550  19.000   0.090   0.095   0.187
   0.575  20.000   0.091   0.095   0.187
   0.600  21.000   0.091   0.095   0.188
   0.625  21.000   0.090   0.095   0.187
   0.650  21.000   0.089   0.094   0.186
   0.675  20.000   0.088   0.094   0.184
   0.700  20.000   0.087   0.093   0.182
   0.725  21.000   0.086   0.092   0.180
   0.750  21.000   0.085   0.090   0.177
   0.775  21.000   0.083   0.089   0.175
   0.800  21.000   0.082   0.088   0.172
   0.825  21.000   0.081   0.087   0.170
   0.850  21.000   0.079   0.085   0.167
   0.875  20.000   0.078   0.084   0.165
   0.900  20.000   0.077   0.083   0.163
   0.925  20.000   0.077   0.083   0.163
   0.950  20.000   0.077   0.083   0.163
   0.975  20.000   0.077   0.083   0.163
   1.000  20.000   0.077   0.083   0.163
