  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   5.000   0.000   0.284   0.007   0.000   0.251   0.019   0.054
   0.025   4.000   0.000   0.277   0.009   0.000   0.256   0.019   0.050
   0.050   4.000   0.000   0.269   0.013   0.000   0.260   0.019   0.047
   0.075   5.000   0.000   0.262   0.016   0.000   0.264   0.020   0.044
   0.100   5.000   0.000   0.255   0.020   0.000   0.269   0.020   0.041
   0.125   5.000   0.000   0.249   0.024   0.000   0.275   0.021   0.039
   0.150   5.000   0.000   0.243   0.027   0.000   0.281   0.021   0.036
   0.175   5.000   0.000   0.238   0.031   0.000   0.287   0.022   0.034
   0.200   5.000   0.000   0.233   0.035   0.000   0.295   0.023   0.032
   0.225   5.000   0.000   0.229   0.039   0.000   0.302   0.024   0.030
   0.250   5.000   0.000   0.226   0.043   0.000   0.311   0.025   0.028
   0.275   5.000   0.000   0.222   0.047   0.000   0.319   0.027   0.025
   0.300   5.000   0.000   0.219   0.051   0.000   0.328   0.028   0.023
   0.325   4.000   0.000   0.216   0.055   0.000   0.337   0.029   0.020
   0.350   4.000   0.000   0.213   0.060   0.000   0.346   0.030   0.017
   0.375   4.000   0.000   0.209   0.064   0.000   0.354   0.031   0.014
   0.400   4.000   0.000   0.206   0.068   0.000   0.362   0.031   0.012
   0.425   4.000   0.000   0.203   0.072   0.000   0.368   0.032   0.011
   0.450   4.000   0.000   0.199   0.075   0.000   0.373   0.031   0.011
   0.475   4.000   0.000   0.195   0.078   0.000   0.377   0.031   0.013
   0.500   4.000   0.000   0.191   0.080   0.000   0.379   0.030   0.016
   0.525   4.000   0.000   0.187   0.081   0.000   0.380   0.028   0.021
   0.550   4.000   0.000   0.182   0.082   0.000   0.380   0.027   0.027
   0.575   4.000   0.000   0.178   0.081   0.000   0.379   0.025   0.034
   0.600   4.000   0.000   0.173   0.081   0.000   0.378   0.023   0.042
   0.625   4.000   0.000   0.169   0.080   0.000   0.377   0.022   0.050
   0.650   5.000   0.000   0.164   0.079   0.000   0.375   0.020   0.059
   0.675   6.000   0.000   0.160   0.077   0.000   0.372   0.019   0.068
   0.700   5.000   0.000   0.156   0.075   0.000   0.370   0.017   0.078
   0.725   5.000   0.000   0.152   0.073   0.000   0.367   0.016   0.087
   0.750   5.000   0.000   0.148   0.071   0.000   0.365   0.015   0.097
   0.775   5.000   0.000   0.144   0.069   0.000   0.362   0.014   0.106
   0.800   5.000   0.000   0.140   0.066   0.000   0.359   0.013   0.116
   0.825   5.000   0.000   0.137   0.063   0.001   0.355   0.012   0.125
   0.850   6.000   0.000   0.133   0.061   0.001   0.348   0.012   0.131
   0.875   6.000   0.000   0.129   0.059   0.001   0.340   0.011   0.135
   0.900   7.000   0.000   0.126   0.057   0.001   0.334   0.011   0.136
   0.925   7.000   0.000   0.123   0.057   0.001   0.329   0.011   0.137
   0.950   7.000   0.000   0.121   0.056   0.001   0.326   0.010   0.137
   0.975   7.000   0.000   0.120   0.056   0.001   0.324   0.010   0.137
   1.000   7.000   0.000   0.119   0.056   0.001   0.323   0.010   0.138
