  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  19.000   0.107   0.109   0.216
   0.025  20.000   0.110   0.114   0.225
   0.050  20.000   0.113   0.119   0.234
   0.075  21.000   0.116   0.123   0.241
   0.100  21.000   0.118   0.126   0.247
   0.125  21.000   0.119   0.128   0.251
   0.150  22.000   0.120   0.129   0.253
   0.175  22.000   0.121   0.130   0.255
   0.200  22.000   0.121   0.130   0.255
   0.225  23.000   0.120   0.130   0.254
   0.250  23.000   0.120   0.129   0.253
   0.275  23.000   0.119   0.128   0.251
   0.300  23.000   0.117   0.127   0.249
   0.325  23.000   0.116   0.126   0.245
   0.350  23.000   0.114   0.124   0.242
   0.375  22.000   0.112   0.122   0.238
   0.400  22.000   0.111   0.120   0.234
   0.425  21.000   0.109   0.118   0.230
   0.450  21.000   0.107   0.115   0.226
   0.475  20.000   0.105   0.113   0.221
   0.500  20.000   0.103   0.111   0.217
   0.525  20.000   0.101   0.109   0.213
   0.550  20.000   0.099   0.107   0.209
   0.575  20.000   0.097   0.105   0.205
   0.600  20.000   0.095   0.103   0.201
   0.625  20.000   0.094   0.101   0.198
   0.650  20.000   0.092   0.099   0.194
   0.675  20.000   0.091   0.097   0.191
   0.700  20.000   0.089   0.096   0.188
   0.725  20.000   0.088   0.094   0.185
   0.750  20.000   0.087   0.093   0.182
   0.775  20.000   0.085   0.092   0.180
   0.800  20.000   0.084   0.090   0.177
   0.825  20.000   0.083   0.089   0.175
   0.850  20.000   0.082   0.088   0.173
   0.875  20.000   0.081   0.087   0.171
   0.900  20.000   0.081   0.086   0.169
   0.925  20.000   0.080   0.085   0.167
   0.950  20.000   0.079   0.084   0.165
   0.975  21.000   0.078   0.083   0.164
   1.000  21.000   0.078   0.083   0.164
