          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.52368E+02    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13774E+02  0.18383E+02 -0.32157E+02  0.63458E+01 -0.53422E+01  0.80293E+01      982.00
  0.23027E-01  0.51851E+02    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.14007E+02  0.17896E+02 -0.31903E+02  0.61136E+01 -0.52017E+01  0.80390E+01      982.00
  0.46100E-01  0.51392E+02    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.14309E+02  0.17375E+02 -0.31684E+02  0.58624E+01 -0.50941E+01  0.80520E+01      982.00
  0.69219E-01  0.50997E+02    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.14715E+02  0.16791E+02 -0.31506E+02  0.55390E+01 -0.50075E+01  0.80978E+01      982.00
  0.92387E-01  0.50682E+02    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15237E+02  0.16140E+02 -0.31377E+02  0.51196E+01 -0.49429E+01  0.81843E+01      982.00
  0.11560E+00  0.50460E+02    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15889E+02  0.15410E+02 -0.31298E+02  0.45677E+01 -0.48913E+01  0.83185E+01      982.00
  0.13886E+00  0.50339E+02    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16678E+02  0.14589E+02 -0.31267E+02  0.38431E+01 -0.48335E+01  0.84977E+01      982.00
  0.16216E+00  0.50317E+02    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17596E+02  0.13675E+02 -0.31271E+02  0.29266E+01 -0.47406E+01  0.86965E+01      982.00
  0.18546E+00  0.50372E+02    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18602E+02  0.12684E+02 -0.31286E+02  0.18587E+01 -0.45846E+01  0.88581E+01      982.00
  0.20875E+00  0.50468E+02    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.19609E+02  0.11677E+02 -0.31287E+02  0.76749E+00 -0.43689E+01  0.89142E+01      982.00
  0.23200E+00  0.50574E+02    0.12500E+00  0.12500E+00 -0.25000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20536E+02  0.10732E+02 -0.31268E+02 -0.22178E+00 -0.41318E+01  0.88404E+01      982.00
  0.25518E+00  0.50674E+02    0.13750E+00  0.13750E+00 -0.27500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.21343E+02  0.98945E+01 -0.31238E+02 -0.10585E+01 -0.39130E+01  0.86557E+01      982.00
  0.27830E+00  0.50753E+02    0.15000E+00  0.15000E+00 -0.30000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.22019E+02  0.91810E+01 -0.31200E+02 -0.17391E+01 -0.37380E+01  0.83876E+01      982.00
  0.30135E+00  0.50798E+02    0.16250E+00  0.16250E+00 -0.32500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.22574E+02  0.85828E+01 -0.31156E+02 -0.22891E+01 -0.36092E+01  0.80573E+01      982.00
  0.32435E+00  0.50805E+02    0.17500E+00  0.17500E+00 -0.35000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.23022E+02  0.80881E+01 -0.31110E+02 -0.27315E+01 -0.35191E+01  0.76745E+01      982.00
  0.34732E+00  0.50765E+02    0.18750E+00  0.18750E+00 -0.37500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.23376E+02  0.76816E+01 -0.31057E+02 -0.30792E+01 -0.34695E+01  0.72462E+01      982.00
  0.37026E+00  0.50670E+02    0.20000E+00  0.20000E+00 -0.40000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.23650E+02  0.73458E+01 -0.30996E+02 -0.33535E+01 -0.34341E+01  0.67652E+01      982.00
  0.39320E+00  0.50525E+02    0.21250E+00  0.21250E+00 -0.42500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.23857E+02  0.70704E+01 -0.30927E+02 -0.35533E+01 -0.34127E+01  0.62333E+01      982.00
  0.41615E+00  0.50319E+02    0.22500E+00  0.22500E+00 -0.45000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.24001E+02  0.68447E+01 -0.30846E+02 -0.36869E+01 -0.33812E+01  0.56395E+01      982.00
  0.43914E+00  0.50057E+02    0.23750E+00  0.23750E+00 -0.47500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.24091E+02  0.66618E+01 -0.30752E+02 -0.37535E+01 -0.33303E+01  0.49822E+01      982.00
  0.46218E+00  0.49736E+02    0.25000E+00  0.25000E+00 -0.50000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.24126E+02  0.65195E+01 -0.30645E+02 -0.37505E+01 -0.32446E+01  0.42541E+01      982.00
  0.48528E+00  0.49360E+02    0.26250E+00  0.26250E+00 -0.52500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.24108E+02  0.64212E+01 -0.30529E+02 -0.36634E+01 -0.31002E+01  0.34472E+01      982.00
  0.50848E+00  0.48947E+02    0.27500E+00  0.27500E+00 -0.55000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.24042E+02  0.63673E+01 -0.30409E+02 -0.34835E+01 -0.28803E+01  0.25598E+01      982.00
  0.53177E+00  0.48521E+02    0.28750E+00  0.28750E+00 -0.57500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.23931E+02  0.63613E+01 -0.30292E+02 -0.32009E+01 -0.25670E+01  0.15888E+01      982.00
  0.55519E+00  0.48120E+02    0.30000E+00  0.30000E+00 -0.60000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.23782E+02  0.64089E+01 -0.30191E+02 -0.28078E+01 -0.21449E+01  0.53843E+00      982.00
  0.57871E+00  0.47794E+02    0.31250E+00  0.31250E+00 -0.62500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.23601E+02  0.65160E+01 -0.30117E+02 -0.23005E+01 -0.16036E+01 -0.58216E+00      982.00
  0.60234E+00  0.47604E+02    0.32500E+00  0.32500E+00 -0.65000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.23396E+02  0.66878E+01 -0.30084E+02 -0.16851E+01 -0.94490E+00 -0.17537E+01      982.00
  0.62604E+00  0.47603E+02    0.33750E+00  0.33750E+00 -0.67500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.23177E+02  0.69259E+01 -0.30103E+02 -0.98127E+00 -0.18651E+00 -0.29459E+01      982.00
  0.64976E+00  0.47828E+02    0.35000E+00  0.35000E+00 -0.70000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.22953E+02  0.72290E+01 -0.30183E+02 -0.21870E+00  0.64212E+00 -0.41221E+01      982.00
  0.67342E+00  0.48279E+02    0.36250E+00  0.36250E+00 -0.72500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.22732E+02  0.75907E+01 -0.30323E+02  0.56269E+00  0.15001E+01 -0.52422E+01      982.00
  0.69697E+00  0.48922E+02    0.37500E+00  0.37500E+00 -0.75000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.22517E+02  0.80011E+01 -0.30518E+02  0.13225E+01  0.23464E+01 -0.62723E+01      982.00
  0.72037E+00  0.49700E+02    0.38750E+00  0.38750E+00 -0.77500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.22311E+02  0.84485E+01 -0.30760E+02  0.20264E+01  0.31470E+01 -0.71894E+01      982.00
  0.74358E+00  0.50557E+02    0.40000E+00  0.40000E+00 -0.80000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.22114E+02  0.89235E+01 -0.31038E+02  0.26597E+01  0.38883E+01 -0.79891E+01      982.00
  0.76660E+00  0.51449E+02    0.41250E+00  0.41250E+00 -0.82500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.21927E+02  0.94168E+01 -0.31344E+02  0.32138E+01  0.45615E+01 -0.86741E+01      982.00
  0.78944E+00  0.52345E+02    0.42500E+00  0.42500E+00 -0.85000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.21750E+02  0.99221E+01 -0.31672E+02  0.36917E+01  0.51696E+01 -0.92549E+01      982.00
  0.81213E+00  0.53228E+02    0.43750E+00  0.43750E+00 -0.87500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.21583E+02  0.10435E+02 -0.32018E+02  0.41008E+01  0.57189E+01 -0.97442E+01      982.00
  0.83469E+00  0.54089E+02    0.45000E+00  0.45000E+00 -0.90000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.21428E+02  0.10951E+02 -0.32379E+02  0.44485E+01  0.62139E+01 -0.10153E+02      982.00
  0.85714E+00  0.54924E+02    0.46250E+00  0.46250E+00 -0.92500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.21283E+02  0.11468E+02 -0.32751E+02  0.47447E+01  0.66632E+01 -0.10492E+02      982.00
  0.87950E+00  0.55731E+02    0.47500E+00  0.47500E+00 -0.95000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.21150E+02  0.11983E+02 -0.33133E+02  0.49965E+01  0.70710E+01 -0.10771E+02      982.00
