  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   5.000   0.098   0.002   0.101   0.004   0.067   0.171   0.031
   0.025   5.000   0.096   0.002   0.097   0.004   0.065   0.174   0.030
   0.050   5.000   0.095   0.002   0.094   0.005   0.062   0.179   0.029
   0.075   5.000   0.095   0.002   0.091   0.005   0.059   0.186   0.029
   0.100   5.000   0.095   0.003   0.088   0.007   0.056   0.196   0.029
   0.125   5.000   0.097   0.003   0.086   0.008   0.052   0.206   0.029
   0.150   4.000   0.098   0.003   0.084   0.010   0.047   0.215   0.029
   0.175   5.000   0.098   0.004   0.081   0.012   0.043   0.220   0.028
   0.200   6.000   0.097   0.004   0.079   0.013   0.040   0.223   0.028
   0.225   6.000   0.096   0.004   0.077   0.015   0.038   0.227   0.028
   0.250   6.000   0.096   0.004   0.075   0.016   0.036   0.230   0.030
   0.275   6.000   0.096   0.004   0.074   0.017   0.035   0.234   0.032
   0.300   6.000   0.096   0.004   0.073   0.017   0.035   0.238   0.036
   0.325   6.000   0.096   0.005   0.073   0.018   0.035   0.241   0.040
   0.350   6.000   0.097   0.005   0.072   0.019   0.035   0.245   0.046
   0.375   6.000   0.097   0.005   0.072   0.019   0.035   0.248   0.053
   0.400   7.000   0.097   0.005   0.071   0.019   0.035   0.251   0.060
   0.425   7.000   0.097   0.005   0.071   0.020   0.035   0.253   0.068
   0.450   7.000   0.097   0.005   0.070   0.020   0.035   0.256   0.076
   0.475   7.000   0.097   0.005   0.069   0.020   0.036   0.258   0.085
   0.500   8.000   0.096   0.005   0.068   0.020   0.036   0.259   0.095
   0.525   8.000   0.096   0.005   0.067   0.020   0.036   0.261   0.105
   0.550   8.000   0.095   0.005   0.066   0.020   0.037   0.262   0.115
   0.575   8.000   0.094   0.005   0.065   0.020   0.037   0.262   0.125
   0.600   8.000   0.092   0.005   0.063   0.020   0.037   0.263   0.136
   0.625   8.000   0.091   0.005   0.062   0.020   0.038   0.263   0.146
   0.650   8.000   0.089   0.005   0.060   0.020   0.038   0.262   0.156
   0.675   9.000   0.088   0.005   0.059   0.019   0.038   0.262   0.167
   0.700   9.000   0.086   0.005   0.057   0.019   0.039   0.261   0.177
   0.725   9.000   0.084   0.005   0.056   0.019   0.039   0.260   0.187
   0.750   9.000   0.083   0.005   0.054   0.019   0.039   0.260   0.198
   0.775   9.000   0.081   0.005   0.052   0.018   0.040   0.258   0.207
   0.800   9.000   0.079   0.005   0.051   0.018   0.040   0.257   0.217
   0.825   9.000   0.077   0.005   0.049   0.018   0.040   0.256   0.226
   0.850   9.000   0.075   0.005   0.047   0.017   0.041   0.254   0.236
   0.875   9.000   0.074   0.005   0.046   0.017   0.041   0.253   0.245
   0.900   9.000   0.072   0.005   0.044   0.016   0.041   0.251   0.253
   0.925   9.000   0.070   0.005   0.042   0.016   0.042   0.249   0.260
   0.950   9.000   0.068   0.005   0.040   0.015   0.042   0.246   0.266
   0.975  10.000   0.066   0.005   0.039   0.015   0.042   0.243   0.272
   1.000  10.000   0.064   0.005   0.037   0.014   0.043   0.241   0.278
