  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000  12.000   0.000   0.000   0.000   0.003   0.016   0.000   0.402
   0.025  12.000   0.000   0.000   0.000   0.003   0.018   0.000   0.395
   0.050  12.000   0.000   0.000   0.000   0.003   0.021   0.000   0.390
   0.075  12.000   0.000   0.000   0.000   0.004   0.024   0.000   0.386
   0.100  12.000   0.000   0.000   0.000   0.005   0.027   0.000   0.381
   0.125  11.000   0.000   0.000   0.000   0.006   0.031   0.000   0.377
   0.150  11.000   0.000   0.000   0.000   0.006   0.034   0.000   0.374
   0.175  11.000   0.000   0.000   0.000   0.007   0.037   0.000   0.373
   0.200  11.000   0.000   0.000   0.000   0.008   0.040   0.000   0.374
   0.225  11.000   0.000   0.000   0.000   0.010   0.043   0.000   0.378
   0.250  11.000   0.000   0.000   0.000   0.011   0.046   0.000   0.383
   0.275  11.000   0.000   0.000   0.000   0.012   0.049   0.000   0.388
   0.300  11.000   0.000   0.000   0.000   0.014   0.053   0.000   0.395
   0.325  11.000   0.000   0.000   0.000   0.015   0.057   0.000   0.402
   0.350  11.000   0.000   0.000   0.000   0.017   0.061   0.000   0.408
   0.375  11.000   0.000   0.000   0.000   0.019   0.066   0.000   0.415
   0.400  11.000   0.000   0.000   0.001   0.021   0.071   0.000   0.421
   0.425  11.000   0.000   0.000   0.001   0.023   0.075   0.000   0.427
   0.450  11.000   0.000   0.000   0.001   0.025   0.080   0.000   0.432
   0.475  11.000   0.000   0.000   0.001   0.027   0.085   0.000   0.436
   0.500  11.000   0.000   0.000   0.001   0.029   0.090   0.000   0.441
   0.525  11.000   0.000   0.000   0.002   0.031   0.095   0.000   0.444
   0.550  11.000   0.000   0.000   0.002   0.033   0.099   0.000   0.447
   0.575  11.000   0.000   0.000   0.002   0.036   0.104   0.000   0.449
   0.600  11.000   0.000   0.000   0.003   0.038   0.108   0.000   0.451
   0.625  11.000   0.000   0.000   0.003   0.040   0.112   0.000   0.453
   0.650  11.000   0.000   0.000   0.004   0.043   0.116   0.000   0.454
   0.675  11.000   0.000   0.000   0.004   0.045   0.120   0.000   0.455
   0.700  11.000   0.000   0.000   0.005   0.048   0.124   0.000   0.455
   0.725  11.000   0.000   0.000   0.005   0.050   0.127   0.000   0.456
   0.750  11.000   0.000   0.000   0.006   0.052   0.130   0.000   0.456
   0.775  11.000   0.000   0.000   0.006   0.055   0.133   0.000   0.456
   0.800  11.000   0.000   0.000   0.007   0.057   0.136   0.000   0.455
   0.825  12.000   0.000   0.000   0.007   0.059   0.138   0.000   0.455
   0.850  12.000   0.001   0.000   0.008   0.061   0.141   0.000   0.454
   0.875  12.000   0.001   0.000   0.008   0.064   0.143   0.000   0.453
   0.900  12.000   0.001   0.000   0.009   0.066   0.145   0.000   0.452
   0.925  12.000   0.001   0.000   0.009   0.068   0.147   0.000   0.452
   0.950  12.000   0.001   0.000   0.010   0.069   0.149   0.000   0.448
   0.975  12.000   0.001   0.000   0.010   0.071   0.150   0.000   0.445
   1.000  12.000   0.001   0.000   0.011   0.073   0.151   0.000   0.442
