  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   4.000   0.084   0.083   0.008   0.000   0.186   0.104   0.017
   0.025   4.000   0.080   0.081   0.008   0.000   0.182   0.105   0.016
   0.050   4.000   0.077   0.079   0.007   0.000   0.178   0.106   0.017
   0.075   4.000   0.075   0.079   0.007   0.000   0.174   0.108   0.018
   0.100   4.000   0.073   0.079   0.006   0.000   0.170   0.111   0.019
   0.125   5.000   0.071   0.080   0.006   0.000   0.167   0.115   0.021
   0.150   6.000   0.070   0.081   0.006   0.000   0.164   0.120   0.023
   0.175   6.000   0.069   0.084   0.005   0.000   0.162   0.126   0.026
   0.200   6.000   0.067   0.086   0.005   0.000   0.160   0.132   0.030
   0.225   6.000   0.064   0.088   0.004   0.000   0.158   0.137   0.034
   0.250   6.000   0.061   0.090   0.004   0.000   0.156   0.141   0.038
   0.275   6.000   0.058   0.090   0.003   0.000   0.155   0.144   0.042
   0.300   6.000   0.057   0.090   0.003   0.000   0.155   0.146   0.047
   0.325   6.000   0.056   0.090   0.003   0.000   0.155   0.149   0.052
   0.350   6.000   0.056   0.090   0.003   0.000   0.156   0.151   0.058
   0.375   6.000   0.056   0.090   0.003   0.000   0.158   0.152   0.064
   0.400   6.000   0.056   0.090   0.003   0.000   0.160   0.154   0.070
   0.425   6.000   0.056   0.090   0.003   0.000   0.163   0.155   0.078
   0.450   6.000   0.055   0.090   0.003   0.000   0.166   0.156   0.085
   0.475   6.000   0.055   0.091   0.003   0.000   0.169   0.156   0.093
   0.500   6.000   0.054   0.091   0.003   0.000   0.172   0.156   0.101
   0.525   6.000   0.053   0.090   0.002   0.000   0.175   0.156   0.109
   0.550   6.000   0.052   0.090   0.002   0.000   0.177   0.156   0.118
   0.575   6.000   0.050   0.090   0.002   0.000   0.180   0.155   0.127
   0.600   7.000   0.049   0.089   0.002   0.000   0.182   0.155   0.136
   0.625   7.000   0.047   0.089   0.002   0.000   0.185   0.153   0.145
   0.650   7.000   0.045   0.088   0.002   0.000   0.187   0.152   0.154
   0.675   7.000   0.043   0.087   0.002   0.000   0.189   0.151   0.163
   0.700   7.000   0.041   0.087   0.001   0.000   0.191   0.149   0.171
   0.725   7.000   0.039   0.086   0.001   0.000   0.193   0.148   0.180
   0.750   7.000   0.037   0.085   0.001   0.000   0.195   0.146   0.189
   0.775   7.000   0.035   0.084   0.001   0.000   0.196   0.144   0.197
   0.800   7.000   0.033   0.083   0.001   0.000   0.198   0.142   0.205
   0.825   7.000   0.032   0.082   0.001   0.000   0.199   0.140   0.213
   0.850   7.000   0.030   0.081   0.001   0.000   0.200   0.138   0.221
   0.875   8.000   0.028   0.080   0.001   0.000   0.201   0.136   0.228
   0.900   8.000   0.026   0.079   0.000   0.000   0.201   0.134   0.233
   0.925   8.000   0.024   0.078   0.000   0.000   0.201   0.131   0.238
   0.950   8.000   0.023   0.077   0.000   0.000   0.201   0.128   0.243
   0.975   9.000   0.021   0.076   0.000   0.000   0.201   0.126   0.247
   1.000   9.000   0.020   0.076   0.000   0.000   0.202   0.123   0.251
