  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   8.000   0.004   0.000   0.039   0.049   0.007   0.206   0.194
   0.025   8.000   0.004   0.000   0.039   0.048   0.006   0.200   0.195
   0.050   8.000   0.004   0.000   0.039   0.047   0.006   0.195   0.198
   0.075   9.000   0.003   0.000   0.039   0.046   0.006   0.190   0.202
   0.100   9.000   0.003   0.000   0.040   0.046   0.006   0.187   0.207
   0.125   9.000   0.003   0.000   0.041   0.046   0.006   0.185   0.213
   0.150   9.000   0.003   0.000   0.042   0.047   0.005   0.184   0.221
   0.175   9.000   0.003   0.000   0.043   0.048   0.005   0.183   0.229
   0.200   9.000   0.003   0.000   0.045   0.050   0.005   0.183   0.237
   0.225   9.000   0.003   0.000   0.047   0.052   0.004   0.184   0.246
   0.250  10.000   0.003   0.000   0.048   0.054   0.004   0.184   0.254
   0.275  10.000   0.003   0.000   0.049   0.056   0.004   0.185   0.263
   0.300  10.000   0.002   0.000   0.051   0.057   0.004   0.187   0.271
   0.325  10.000   0.002   0.001   0.052   0.059   0.004   0.188   0.280
   0.350  10.000   0.002   0.001   0.053   0.061   0.004   0.190   0.289
   0.375  11.000   0.002   0.001   0.054   0.062   0.004   0.191   0.298
   0.400  11.000   0.002   0.001   0.054   0.063   0.004   0.193   0.307
   0.425  11.000   0.002   0.001   0.055   0.064   0.004   0.195   0.315
   0.450  11.000   0.002   0.001   0.055   0.065   0.003   0.196   0.324
   0.475  11.000   0.002   0.001   0.055   0.065   0.004   0.198   0.333
   0.500  11.000   0.002   0.001   0.056   0.066   0.004   0.199   0.341
   0.525  11.000   0.002   0.001   0.056   0.066   0.004   0.200   0.348
   0.550  11.000   0.002   0.001   0.056   0.067   0.004   0.201   0.356
   0.575  11.000   0.002   0.001   0.056   0.067   0.004   0.202   0.363
   0.600  11.000   0.002   0.001   0.055   0.067   0.004   0.203   0.370
   0.625  11.000   0.002   0.001   0.055   0.068   0.004   0.204   0.376
   0.650  11.000   0.002   0.001   0.055   0.068   0.004   0.204   0.382
   0.675  11.000   0.002   0.001   0.055   0.068   0.004   0.205   0.388
   0.700  11.000   0.002   0.001   0.055   0.068   0.004   0.206   0.393
   0.725  11.000   0.002   0.001   0.054   0.068   0.004   0.206   0.398
   0.750  11.000   0.002   0.001   0.054   0.068   0.004   0.206   0.403
   0.775  11.000   0.002   0.001   0.054   0.069   0.004   0.207   0.408
   0.800  11.000   0.002   0.001   0.054   0.069   0.004   0.207   0.412
   0.825  11.000   0.002   0.001   0.053   0.069   0.004   0.207   0.416
   0.850  11.000   0.002   0.001   0.053   0.069   0.004   0.207   0.420
   0.875  11.000   0.002   0.001   0.053   0.069   0.004   0.207   0.424
   0.900  11.000   0.002   0.001   0.052   0.069   0.004   0.207   0.425
   0.925  11.000   0.002   0.001   0.052   0.069   0.004   0.206   0.426
   0.950  11.000   0.002   0.001   0.052   0.069   0.004   0.205   0.428
   0.975  11.000   0.002   0.001   0.051   0.069   0.003   0.205   0.429
   1.000  11.000   0.002   0.001   0.051   0.069   0.003   0.204   0.430
