  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   4.000   0.069   0.093   0.005   0.245   0.066   0.000   0.022
   0.025   4.000   0.067   0.090   0.004   0.243   0.064   0.000   0.024
   0.050   4.000   0.065   0.087   0.004   0.244   0.062   0.000   0.027
   0.075   6.000   0.064   0.085   0.004   0.246   0.060   0.000   0.030
   0.100   6.000   0.064   0.085   0.004   0.250   0.058   0.000   0.035
   0.125   6.000   0.064   0.085   0.004   0.255   0.055   0.001   0.040
   0.150   6.000   0.065   0.086   0.004   0.262   0.052   0.001   0.046
   0.175   6.000   0.066   0.087   0.004   0.270   0.048   0.001   0.053
   0.200   6.000   0.066   0.089   0.004   0.278   0.044   0.001   0.061
   0.225   6.000   0.065   0.091   0.004   0.286   0.040   0.001   0.071
   0.250   6.000   0.065   0.093   0.004   0.292   0.037   0.001   0.080
   0.275   6.000   0.063   0.094   0.004   0.296   0.033   0.002   0.090
   0.300   6.000   0.062   0.094   0.003   0.299   0.031   0.002   0.100
   0.325   6.000   0.061   0.094   0.003   0.301   0.029   0.002   0.111
   0.350   6.000   0.060   0.094   0.003   0.303   0.027   0.002   0.122
   0.375   6.000   0.059   0.094   0.003   0.304   0.026   0.002   0.133
   0.400   6.000   0.058   0.093   0.003   0.304   0.026   0.003   0.144
   0.425   7.000   0.057   0.093   0.003   0.305   0.026   0.003   0.156
   0.450   7.000   0.055   0.092   0.003   0.305   0.025   0.003   0.167
   0.475   7.000   0.054   0.091   0.003   0.305   0.026   0.003   0.179
   0.500   8.000   0.053   0.090   0.003   0.305   0.026   0.003   0.191
   0.525   8.000   0.052   0.089   0.002   0.304   0.026   0.003   0.202
   0.550   8.000   0.050   0.088   0.002   0.304   0.027   0.002   0.213
   0.575   8.000   0.049   0.087   0.002   0.303   0.027   0.002   0.224
   0.600   8.000   0.047   0.085   0.002   0.302   0.028   0.002   0.235
   0.625   8.000   0.046   0.084   0.002   0.300   0.028   0.002   0.246
   0.650   8.000   0.045   0.082   0.002   0.299   0.029   0.002   0.256
   0.675   8.000   0.043   0.081   0.002   0.297   0.029   0.002   0.266
   0.700   8.000   0.042   0.079   0.002   0.296   0.030   0.002   0.275
   0.725   9.000   0.041   0.077   0.002   0.294   0.031   0.002   0.285
   0.750   9.000   0.040   0.076   0.002   0.292   0.032   0.002   0.294
   0.775   9.000   0.039   0.074   0.002   0.290   0.032   0.002   0.302
   0.800   9.000   0.037   0.073   0.001   0.288   0.033   0.002   0.311
   0.825   9.000   0.036   0.071   0.001   0.286   0.034   0.002   0.319
   0.850  10.000   0.035   0.069   0.001   0.284   0.035   0.001   0.326
   0.875  10.000   0.035   0.067   0.001   0.282   0.035   0.001   0.334
   0.900  10.000   0.034   0.066   0.001   0.279   0.036   0.001   0.339
   0.925  10.000   0.033   0.064   0.001   0.277   0.037   0.001   0.343
   0.950  10.000   0.032   0.062   0.001   0.274   0.038   0.001   0.348
   0.975  10.000   0.031   0.060   0.001   0.271   0.038   0.001   0.352
   1.000  10.000   0.031   0.058   0.001   0.269   0.039   0.001   0.356
