  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   5.000   0.111   0.173   0.006   0.070   0.014   0.102
   0.025   6.000   0.109   0.175   0.006   0.065   0.015   0.106
   0.050   7.000   0.106   0.178   0.005   0.058   0.017   0.114
   0.075   7.000   0.102   0.180   0.005   0.051   0.019   0.123
   0.100   7.000   0.097   0.181   0.004   0.044   0.020   0.129
   0.125   7.000   0.090   0.183   0.003   0.040   0.021   0.134
   0.150   7.000   0.083   0.186   0.003   0.037   0.021   0.138
   0.175   7.000   0.076   0.191   0.002   0.036   0.020   0.142
   0.200   7.000   0.070   0.197   0.001   0.036   0.020   0.146
   0.225   7.000   0.064   0.204   0.001   0.036   0.019   0.151
   0.250   7.000   0.058   0.212   0.001   0.037   0.018   0.157
   0.275   7.000   0.053   0.220   0.000   0.037   0.017   0.164
   0.300   7.000   0.047   0.229   0.000   0.038   0.017   0.171
   0.325   7.000   0.043   0.238   0.000   0.039   0.015   0.179
   0.350   7.000   0.038   0.247   0.000   0.040   0.014   0.187
   0.375   7.000   0.034   0.257   0.000   0.041   0.013   0.195
   0.400   6.000   0.030   0.266   0.000   0.041   0.012   0.204
   0.425   6.000   0.026   0.276   0.000   0.041   0.011   0.212
   0.450   6.000   0.023   0.285   0.000   0.041   0.010   0.221
   0.475   5.000   0.019   0.293   0.000   0.040   0.008   0.230
   0.500   5.000   0.016   0.302   0.000   0.039   0.007   0.238
   0.525   5.000   0.014   0.310   0.000   0.038   0.006   0.247
   0.550   5.000   0.011   0.317   0.000   0.037   0.005   0.255
   0.575   5.000   0.009   0.324   0.000   0.035   0.005   0.263
   0.600   5.000   0.007   0.331   0.000   0.033   0.004   0.271
   0.625   5.000   0.005   0.337   0.000   0.031   0.003   0.279
   0.650   5.000   0.004   0.343   0.000   0.029   0.003   0.287
   0.675   6.000   0.003   0.347   0.000   0.026   0.002   0.294
   0.700   6.000   0.002   0.352   0.000   0.024   0.002   0.301
   0.725   6.000   0.002   0.355   0.000   0.021   0.002   0.307
   0.750   7.000   0.001   0.358   0.001   0.019   0.001   0.314
   0.775   7.000   0.001   0.361   0.001   0.017   0.001   0.319
   0.800   7.000   0.000   0.362   0.002   0.014   0.001   0.324
   0.825   7.000   0.000   0.363   0.004   0.012   0.001   0.329
   0.850   7.000   0.000   0.363   0.005   0.010   0.001   0.333
   0.875   7.000   0.000   0.362   0.008   0.009   0.001   0.337
   0.900   7.000   0.000   0.360   0.010   0.007   0.000   0.340
   0.925   7.000   0.000   0.358   0.014   0.006   0.000   0.342
   0.950   8.000   0.000   0.355   0.018   0.005   0.000   0.344
   0.975   8.000   0.000   0.351   0.022   0.004   0.000   0.346
   1.000   8.000   0.000   0.346   0.027   0.003   0.000   0.346
