  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  24.000   0.132   0.130   0.261
   0.025  23.000   0.131   0.131   0.262
   0.050  20.000   0.130   0.131   0.261
   0.075  19.000   0.128   0.132   0.261
   0.100  19.000   0.127   0.133   0.263
   0.125  19.000   0.127   0.135   0.266
   0.150  21.000   0.127   0.137   0.268
   0.175  21.000   0.127   0.137   0.268
   0.200  21.000   0.126   0.137   0.267
   0.225  22.000   0.125   0.135   0.265
   0.250  22.000   0.123   0.133   0.261
   0.275  23.000   0.121   0.131   0.256
   0.300  23.000   0.119   0.128   0.251
   0.325  23.000   0.116   0.125   0.245
   0.350  23.000   0.113   0.122   0.238
   0.375  23.000   0.110   0.118   0.232
   0.400  22.000   0.107   0.115   0.225
   0.425  22.000   0.104   0.112   0.219
   0.450  21.000   0.101   0.108   0.212
   0.475  21.000   0.098   0.105   0.206
   0.500  21.000   0.095   0.102   0.200
   0.525  21.000   0.092   0.099   0.194
   0.550  21.000   0.090   0.096   0.188
   0.575  21.000   0.087   0.093   0.183
   0.600  21.000   0.085   0.091   0.178
   0.625  23.000   0.082   0.088   0.173
   0.650  23.000   0.080   0.086   0.169
   0.675  23.000   0.078   0.084   0.165
   0.700  23.000   0.076   0.082   0.161
   0.725  23.000   0.074   0.080   0.157
   0.750  22.000   0.073   0.079   0.154
   0.775  21.000   0.071   0.078   0.152
   0.800  21.000   0.070   0.076   0.149
   0.825  21.000   0.069   0.075   0.147
   0.850  21.000   0.068   0.074   0.145
   0.875  20.000   0.067   0.074   0.144
   0.900  19.000   0.067   0.073   0.142
   0.925  19.000   0.066   0.072   0.141
   0.950  19.000   0.066   0.072   0.140
   0.975  20.000   0.066   0.071   0.140
   1.000  20.000   0.066   0.072   0.140
