  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   6.000   0.001   0.082   0.286   0.001   0.000   0.191
   0.025   6.000   0.001   0.087   0.276   0.001   0.000   0.192
   0.050   6.000   0.001   0.091   0.267   0.001   0.000   0.194
   0.075   6.000   0.001   0.095   0.258   0.000   0.000   0.197
   0.100   6.000   0.001   0.098   0.251   0.000   0.000   0.203
   0.125   7.000   0.001   0.102   0.244   0.000   0.000   0.209
   0.150   7.000   0.001   0.105   0.238   0.000   0.000   0.216
   0.175   8.000   0.001   0.109   0.233   0.000   0.000   0.224
   0.200   8.000   0.000   0.113   0.228   0.000   0.000   0.233
   0.225   8.000   0.000   0.117   0.224   0.000   0.000   0.242
   0.250   8.000   0.000   0.121   0.220   0.000   0.000   0.251
   0.275   8.000   0.000   0.126   0.216   0.000   0.000   0.260
   0.300   8.000   0.000   0.130   0.213   0.000   0.000   0.268
   0.325   8.000   0.000   0.135   0.210   0.000   0.000   0.277
   0.350   8.000   0.000   0.140   0.207   0.000   0.000   0.285
   0.375   8.000   0.000   0.144   0.205   0.000   0.000   0.292
   0.400   8.000   0.000   0.149   0.203   0.000   0.000   0.299
   0.425   8.000   0.000   0.153   0.201   0.000   0.000   0.306
   0.450   8.000   0.000   0.157   0.199   0.000   0.000   0.312
   0.475   8.000   0.000   0.161   0.197   0.000   0.000   0.318
   0.500   8.000   0.000   0.165   0.196   0.000   0.000   0.323
   0.525   8.000   0.000   0.169   0.194   0.000   0.000   0.328
   0.550   8.000   0.000   0.172   0.193   0.000   0.000   0.333
   0.575   9.000   0.000   0.175   0.192   0.000   0.000   0.338
   0.600   9.000   0.000   0.178   0.192   0.000   0.000   0.342
   0.625   9.000   0.000   0.181   0.191   0.000   0.000   0.345
   0.650   9.000   0.000   0.183   0.191   0.000   0.000   0.349
   0.675   9.000   0.000   0.186   0.190   0.000   0.000   0.352
   0.700   9.000   0.000   0.188   0.190   0.000   0.000   0.355
   0.725   9.000   0.000   0.190   0.190   0.000   0.000   0.358
   0.750   9.000   0.000   0.192   0.190   0.000   0.000   0.361
   0.775   9.000   0.000   0.194   0.190   0.000   0.000   0.363
   0.800   9.000   0.000   0.195   0.190   0.000   0.000   0.366
   0.825   9.000   0.000   0.197   0.190   0.000   0.000   0.368
   0.850   9.000   0.000   0.198   0.190   0.000   0.000   0.370
   0.875  10.000   0.000   0.200   0.190   0.000   0.000   0.372
   0.900   9.000   0.000   0.201   0.190   0.000   0.000   0.374
   0.925   9.000   0.000   0.202   0.190   0.000   0.000   0.375
   0.950   9.000   0.000   0.203   0.190   0.000   0.000   0.377
   0.975   9.000   0.000   0.204   0.191   0.000   0.000   0.378
   1.000   9.000   0.000   0.205   0.191   0.000   0.000   0.380
