  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  26.000   0.126   0.135   0.265
   0.025  25.000   0.128   0.138   0.270
   0.050  26.000   0.130   0.140   0.274
   0.075  26.000   0.131   0.141   0.276
   0.100  26.000   0.132   0.142   0.277
   0.125  26.000   0.132   0.141   0.277
   0.150  26.000   0.131   0.140   0.275
   0.175  26.000   0.130   0.139   0.272
   0.200  26.000   0.128   0.136   0.268
   0.225  27.000   0.126   0.134   0.263
   0.250  28.000   0.124   0.131   0.258
   0.275  28.000   0.122   0.127   0.252
   0.300  30.000   0.120   0.124   0.245
   0.325  29.000   0.118   0.120   0.239
   0.350  29.000   0.116   0.116   0.232
   0.375  30.000   0.114   0.112   0.225
   0.400  30.000   0.112   0.108   0.218
   0.425  29.000   0.109   0.104   0.211
   0.450  30.000   0.107   0.100   0.203
   0.475  29.000   0.103   0.096   0.196
   0.500  29.000   0.099   0.092   0.188
   0.525  29.000   0.095   0.088   0.180
   0.550  28.000   0.089   0.085   0.173
   0.575  28.000   0.084   0.082   0.165
   0.600  27.000   0.079   0.079   0.158
   0.625  25.000   0.075   0.076   0.152
   0.650  27.000   0.072   0.074   0.146
   0.675  27.000   0.070   0.071   0.142
   0.700  25.000   0.069   0.069   0.138
   0.725  26.000   0.067   0.068   0.136
   0.750  27.000   0.066   0.067   0.133
   0.775  28.000   0.064   0.066   0.131
   0.800  28.000   0.063   0.065   0.129
   0.825  25.000   0.062   0.065   0.128
   0.850  26.000   0.061   0.064   0.126
   0.875  26.000   0.060   0.063   0.124
   0.900  26.000   0.060   0.063   0.124
   0.925  26.000   0.060   0.063   0.125
   0.950  26.000   0.060   0.063   0.125
   0.975  26.000   0.060   0.063   0.125
   1.000  27.000   0.060   0.063   0.125
