  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   5.000   0.015   0.263   0.000   0.291   0.000   0.030   0.027
   0.025   4.000   0.018   0.254   0.000   0.297   0.000   0.030   0.024
   0.050   4.000   0.021   0.246   0.000   0.304   0.001   0.029   0.020
   0.075   4.000   0.025   0.237   0.000   0.311   0.001   0.029   0.016
   0.100   4.000   0.029   0.229   0.000   0.319   0.001   0.029   0.013
   0.125   4.000   0.032   0.222   0.000   0.326   0.001   0.028   0.010
   0.150   4.000   0.036   0.215   0.000   0.332   0.001   0.028   0.008
   0.175   4.000   0.039   0.208   0.000   0.337   0.001   0.027   0.008
   0.200   4.000   0.042   0.202   0.000   0.340   0.001   0.026   0.008
   0.225   4.000   0.044   0.196   0.000   0.343   0.001   0.025   0.010
   0.250   4.000   0.046   0.191   0.000   0.344   0.001   0.024   0.012
   0.275   4.000   0.048   0.187   0.001   0.345   0.002   0.023   0.016
   0.300   4.000   0.050   0.183   0.001   0.346   0.002   0.022   0.020
   0.325   4.000   0.051   0.180   0.001   0.346   0.002   0.022   0.025
   0.350   4.000   0.052   0.177   0.001   0.347   0.002   0.021   0.031
   0.375   5.000   0.052   0.175   0.001   0.347   0.002   0.021   0.037
   0.400   5.000   0.052   0.173   0.001   0.347   0.002   0.021   0.044
   0.425   5.000   0.052   0.171   0.001   0.347   0.002   0.021   0.052
   0.450   5.000   0.051   0.170   0.001   0.347   0.002   0.021   0.060
   0.475   5.000   0.050   0.168   0.001   0.346   0.002   0.021   0.068
   0.500   5.000   0.049   0.166   0.001   0.345   0.002   0.021   0.077
   0.525   5.000   0.048   0.164   0.001   0.344   0.002   0.021   0.087
   0.550   5.000   0.047   0.161   0.001   0.343   0.002   0.021   0.096
   0.575   5.000   0.046   0.159   0.001   0.342   0.002   0.021   0.106
   0.600   6.000   0.045   0.156   0.001   0.341   0.002   0.020   0.116
   0.625   7.000   0.044   0.154   0.001   0.340   0.002   0.020   0.126
   0.650   7.000   0.043   0.152   0.001   0.340   0.002   0.019   0.137
   0.675   8.000   0.041   0.149   0.001   0.339   0.002   0.018   0.148
   0.700   8.000   0.040   0.147   0.000   0.338   0.003   0.018   0.159
   0.725   8.000   0.039   0.145   0.000   0.337   0.003   0.017   0.169
   0.750   7.000   0.038   0.143   0.000   0.336   0.003   0.016   0.180
   0.775   7.000   0.036   0.140   0.000   0.334   0.003   0.016   0.191
   0.800   7.000   0.035   0.138   0.000   0.333   0.004   0.015   0.201
   0.825   7.000   0.034   0.136   0.000   0.331   0.004   0.014   0.211
   0.850   7.000   0.033   0.134   0.000   0.329   0.004   0.014   0.221
   0.875   7.000   0.032   0.132   0.000   0.328   0.004   0.013   0.231
   0.900   7.000   0.031   0.129   0.000   0.326   0.005   0.012   0.240
   0.925   7.000   0.030   0.127   0.000   0.324   0.005   0.012   0.250
   0.950   7.000   0.029   0.125   0.000   0.322   0.005   0.011   0.258
   0.975   7.000   0.028   0.123   0.000   0.320   0.005   0.011   0.267
   1.000   8.000   0.027   0.121   0.000   0.318   0.006   0.010   0.275
