  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  22.000   0.094   0.093   0.187
   0.025  22.000   0.094   0.094   0.188
   0.050  22.000   0.095   0.095   0.190
   0.075  22.000   0.095   0.095   0.190
   0.100  22.000   0.095   0.095   0.191
   0.125  22.000   0.095   0.095   0.191
   0.150  21.000   0.095   0.095   0.190
   0.175  21.000   0.095   0.095   0.190
   0.200  21.000   0.095   0.095   0.190
   0.225  21.000   0.095   0.095   0.190
   0.250  21.000   0.095   0.095   0.190
   0.275  21.000   0.095   0.095   0.189
   0.300  20.000   0.095   0.094   0.188
   0.325  20.000   0.094   0.093   0.187
   0.350  20.000   0.093   0.092   0.185
   0.375  22.000   0.092   0.091   0.182
   0.400  24.000   0.090   0.089   0.180
   0.425  24.000   0.089   0.088   0.177
   0.450  26.000   0.087   0.087   0.174
   0.475  27.000   0.085   0.086   0.172
   0.500  27.000   0.084   0.085   0.170
   0.525  28.000   0.082   0.085   0.168
   0.550  30.000   0.080   0.084   0.166
   0.575  30.000   0.078   0.083   0.163
   0.600  28.000   0.077   0.082   0.160
   0.625  27.000   0.075   0.080   0.158
   0.650  27.000   0.074   0.079   0.155
   0.675  26.000   0.072   0.077   0.152
   0.700  27.000   0.071   0.076   0.149
   0.725  27.000   0.070   0.074   0.146
   0.750  28.000   0.068   0.073   0.143
   0.775  28.000   0.067   0.071   0.140
   0.800  28.000   0.066   0.070   0.138
   0.825  28.000   0.065   0.069   0.135
   0.850  29.000   0.064   0.067   0.133
   0.875  29.000   0.063   0.066   0.131
   0.900  29.000   0.062   0.065   0.129
   0.925  30.000   0.062   0.064   0.127
   0.950  28.000   0.061   0.063   0.125
   0.975  28.000   0.060   0.062   0.123
   1.000  28.000   0.059   0.062   0.122
