  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000  12.000   0.000   0.000   0.000   0.000   0.000   0.000   0.419
   0.025  12.000   0.000   0.000   0.000   0.000   0.000   0.000   0.409
   0.050  12.000   0.000   0.000   0.000   0.000   0.000   0.000   0.403
   0.075  12.000   0.000   0.000   0.000   0.000   0.000   0.000   0.400
   0.100  12.000   0.000   0.000   0.000   0.000   0.000   0.000   0.400
   0.125  12.000   0.000   0.000   0.000   0.000   0.000   0.000   0.403
   0.150  12.000   0.000   0.000   0.000   0.000   0.000   0.000   0.410
   0.175  12.000   0.000   0.000   0.000   0.000   0.000   0.000   0.418
   0.200  12.000   0.000   0.000   0.000   0.000   0.000   0.000   0.429
   0.225  12.000   0.000   0.000   0.000   0.000   0.000   0.000   0.441
   0.250  12.000   0.000   0.000   0.000   0.000   0.000   0.000   0.455
   0.275  12.000   0.000   0.000   0.000   0.000   0.000   0.000   0.469
   0.300  12.000   0.000   0.000   0.000   0.001   0.000   0.000   0.483
   0.325  12.000   0.000   0.000   0.000   0.001   0.000   0.000   0.497
   0.350  12.000   0.000   0.000   0.000   0.001   0.000   0.000   0.512
   0.375  12.000   0.000   0.000   0.000   0.001   0.000   0.000   0.525
   0.400  12.000   0.000   0.000   0.000   0.002   0.000   0.001   0.538
   0.425  12.000   0.000   0.000   0.000   0.003   0.000   0.001   0.551
   0.450  12.000   0.000   0.000   0.000   0.003   0.000   0.001   0.562
   0.475  12.000   0.000   0.000   0.000   0.005   0.000   0.001   0.573
   0.500  12.000   0.000   0.000   0.000   0.006   0.000   0.002   0.582
   0.525  12.000   0.000   0.000   0.000   0.008   0.000   0.003   0.589
   0.550  12.000   0.000   0.000   0.000   0.010   0.000   0.004   0.594
   0.575  12.000   0.000   0.000   0.000   0.013   0.000   0.005   0.596
   0.600  11.000   0.000   0.001   0.000   0.017   0.000   0.006   0.597
   0.625  11.000   0.000   0.001   0.000   0.021   0.000   0.008   0.595
   0.650  11.000   0.000   0.001   0.000   0.026   0.000   0.010   0.591
   0.675  11.000   0.000   0.001   0.000   0.031   0.000   0.012   0.587
   0.700  11.000   0.000   0.002   0.000   0.037   0.000   0.015   0.582
   0.725  11.000   0.000   0.002   0.000   0.042   0.000   0.018   0.576
   0.750  11.000   0.000   0.003   0.000   0.048   0.000   0.022   0.570
   0.775  11.000   0.000   0.003   0.001   0.054   0.000   0.026   0.564
   0.800  11.000   0.000   0.004   0.001   0.059   0.000   0.030   0.557
   0.825  11.000   0.000   0.005   0.001   0.065   0.000   0.034   0.551
   0.850  11.000   0.000   0.005   0.001   0.070   0.000   0.038   0.545
   0.875  11.000   0.000   0.006   0.002   0.075   0.000   0.042   0.539
   0.900  11.000   0.000   0.007   0.002   0.080   0.000   0.047   0.533
   0.925  12.000   0.000   0.008   0.002   0.084   0.000   0.051   0.527
   0.950  12.000   0.000   0.008   0.003   0.088   0.000   0.055   0.518
   0.975  11.000   0.000   0.009   0.003   0.091   0.000   0.058   0.510
   1.000  11.000   0.000   0.010   0.004   0.094   0.000   0.062   0.502
