  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   8.000   0.175   0.061   0.078   0.026   0.000   0.137
   0.025   8.000   0.169   0.061   0.077   0.020   0.000   0.140
   0.050   8.000   0.164   0.060   0.077   0.015   0.000   0.142
   0.075   8.000   0.159   0.059   0.077   0.012   0.000   0.142
   0.100   8.000   0.156   0.058   0.078   0.010   0.000   0.144
   0.125   8.000   0.153   0.057   0.078   0.009   0.000   0.145
   0.150   8.000   0.152   0.057   0.079   0.008   0.000   0.148
   0.175   7.000   0.152   0.057   0.080   0.007   0.000   0.151
   0.200   7.000   0.152   0.057   0.080   0.007   0.000   0.156
   0.225   7.000   0.153   0.058   0.081   0.006   0.000   0.161
   0.250   7.000   0.155   0.059   0.081   0.006   0.000   0.166
   0.275   8.000   0.157   0.061   0.082   0.005   0.000   0.173
   0.300   8.000   0.160   0.062   0.082   0.005   0.000   0.180
   0.325   8.000   0.163   0.064   0.082   0.004   0.000   0.187
   0.350   8.000   0.166   0.066   0.081   0.004   0.000   0.195
   0.375   8.000   0.169   0.068   0.081   0.003   0.000   0.203
   0.400   8.000   0.172   0.071   0.080   0.003   0.000   0.211
   0.425   8.000   0.176   0.073   0.078   0.002   0.001   0.218
   0.450   8.000   0.179   0.076   0.076   0.002   0.001   0.226
   0.475   8.000   0.182   0.079   0.074   0.002   0.001   0.234
   0.500   8.000   0.185   0.082   0.072   0.001   0.001   0.242
   0.525   8.000   0.188   0.085   0.069   0.001   0.001   0.249
   0.550   8.000   0.191   0.088   0.066   0.001   0.001   0.256
   0.575   8.000   0.193   0.091   0.063   0.001   0.001   0.263
   0.600   8.000   0.195   0.094   0.059   0.000   0.001   0.270
   0.625   8.000   0.197   0.097   0.056   0.000   0.001   0.276
   0.650   8.000   0.199   0.101   0.053   0.000   0.001   0.282
   0.675   8.000   0.200   0.104   0.050   0.000   0.001   0.288
   0.700   8.000   0.201   0.108   0.047   0.000   0.001   0.293
   0.725   7.000   0.202   0.111   0.044   0.000   0.001   0.298
   0.750   7.000   0.202   0.115   0.041   0.000   0.000   0.302
   0.775   7.000   0.203   0.118   0.039   0.000   0.000   0.306
   0.800   8.000   0.203   0.122   0.037   0.000   0.000   0.310
   0.825   9.000   0.203   0.125   0.035   0.000   0.000   0.313
   0.850   9.000   0.202   0.129   0.033   0.000   0.000   0.316
   0.875   9.000   0.202   0.132   0.032   0.000   0.000   0.319
   0.900   9.000   0.201   0.135   0.030   0.000   0.000   0.322
   0.925   9.000   0.201   0.138   0.029   0.000   0.000   0.324
   0.950   9.000   0.200   0.141   0.028   0.000   0.000   0.326
   0.975   9.000   0.198   0.144   0.027   0.000   0.000   0.327
   1.000   9.000   0.197   0.146   0.026   0.000   0.000   0.327
