  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   3.000   0.011   0.001   0.242   0.303   0.000   0.013
   0.025   3.000   0.009   0.002   0.241   0.305   0.000   0.013
   0.050   3.000   0.007   0.003   0.240   0.307   0.000   0.013
   0.075   3.000   0.005   0.005   0.236   0.306   0.000   0.015
   0.100   3.000   0.004   0.008   0.229   0.302   0.000   0.018
   0.125   3.000   0.002   0.012   0.217   0.295   0.000   0.022
   0.150   4.000   0.002   0.015   0.207   0.287   0.000   0.025
   0.175   5.000   0.001   0.017   0.198   0.281   0.000   0.029
   0.200   5.000   0.001   0.019   0.191   0.275   0.000   0.032
   0.225   5.000   0.001   0.021   0.186   0.271   0.000   0.036
   0.250   5.000   0.001   0.023   0.182   0.268   0.000   0.040
   0.275   6.000   0.001   0.024   0.179   0.266   0.000   0.044
   0.300   6.000   0.001   0.026   0.176   0.265   0.000   0.048
   0.325   6.000   0.001   0.027   0.174   0.264   0.000   0.053
   0.350   6.000   0.001   0.029   0.172   0.264   0.000   0.058
   0.375   6.000   0.001   0.030   0.170   0.265   0.000   0.063
   0.400   6.000   0.001   0.031   0.168   0.266   0.000   0.068
   0.425   6.000   0.000   0.033   0.166   0.267   0.000   0.074
   0.450   6.000   0.000   0.034   0.164   0.268   0.000   0.080
   0.475   6.000   0.000   0.035   0.162   0.270   0.000   0.087
   0.500   6.000   0.000   0.036   0.159   0.272   0.000   0.093
   0.525   6.000   0.000   0.037   0.157   0.274   0.000   0.100
   0.550   6.000   0.000   0.037   0.154   0.275   0.000   0.108
   0.575   6.000   0.000   0.038   0.152   0.277   0.000   0.115
   0.600   6.000   0.000   0.038   0.149   0.279   0.000   0.123
   0.625   7.000   0.000   0.038   0.146   0.280   0.000   0.131
   0.650   7.000   0.000   0.038   0.144   0.281   0.000   0.139
   0.675   7.000   0.000   0.038   0.141   0.282   0.000   0.147
   0.700   7.000   0.000   0.038   0.138   0.283   0.000   0.156
   0.725   7.000   0.000   0.038   0.135   0.283   0.000   0.164
   0.750   7.000   0.000   0.037   0.132   0.284   0.000   0.172
   0.775   8.000   0.000   0.037   0.129   0.284   0.000   0.181
   0.800   8.000   0.000   0.036   0.127   0.284   0.000   0.189
   0.825   8.000   0.000   0.036   0.124   0.284   0.000   0.198
   0.850   8.000   0.000   0.035   0.121   0.284   0.000   0.206
   0.875   8.000   0.000   0.034   0.119   0.283   0.000   0.215
   0.900   9.000   0.000   0.033   0.116   0.283   0.000   0.223
   0.925   9.000   0.000   0.032   0.114   0.282   0.000   0.231
   0.950   9.000   0.000   0.031   0.111   0.281   0.000   0.239
   0.975   9.000   0.000   0.030   0.109   0.280   0.000   0.247
   1.000   9.000   0.000   0.029   0.106   0.277   0.000   0.253
