TEXTURE AT STRAIN =    0.2000
   1.167   1.334   0.630  <-- length of phase ellipsoid axes
 -150.68    2.64 -175.16  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  124.52   44.56 -130.10   0.0003500
  124.52   44.56 -130.10   0.0003500
  124.52   44.56 -130.10   0.0003500
  124.52   44.56 -130.10   0.0003500
  124.52   44.56 -130.10   0.0003500
  124.52   44.56 -130.10   0.0003500
  124.52   44.56 -130.10   0.0003500
  124.52   44.56 -130.10   0.0003500
  124.52   44.56 -130.10   0.0003500
  124.52   44.56 -130.10   0.0003500
  124.52   44.56 -130.10   0.0003500
  124.52   44.56 -130.10   0.0003500
  124.52   44.56 -130.10   0.0003500
  124.52   44.56 -130.10   0.0003500
  124.52   44.56 -130.10   0.0003500
  124.52   44.56 -130.10   0.0003500
  124.52   44.56 -130.10   0.0003500
  124.52   44.56 -130.10   0.0003500
  124.52   44.56 -130.10   0.0003500
  124.52   44.56 -130.10   0.0003500
  124.52   44.56 -130.10   0.0003500
  124.52   44.56 -130.10   0.0003500
  124.52   44.56 -130.10   0.0003500
  124.52   44.56 -130.10   0.0003500
  124.52   44.56 -130.10   0.0003500
  124.52   44.56 -130.10   0.0003500
  124.52   44.56 -130.10   0.0003500
  124.52   44.56 -130.10   0.0003500
  124.52   44.56 -130.10   0.0003500
  124.52   44.56 -130.10   0.0003500
  124.52   44.56 -130.10   0.0003500
  124.52   44.56 -130.10   0.0003500
  124.52   44.56 -130.10   0.0003500
  124.52   44.56 -130.10   0.0003500
  124.52   44.56 -130.10   0.0003500
  124.52   44.56 -130.10   0.0003500
  124.52   44.56 -130.10   0.0003500
  124.52   44.56 -130.10   0.0003500
  124.52   44.56 -130.10   0.0003500
  124.52   44.56 -130.10   0.0003500
  124.52   44.56 -130.10   0.0003500
  124.52   44.56 -130.10   0.0003500
  124.52   44.56 -130.10   0.0003500
  124.52   44.56 -130.10   0.0003500
  124.52   44.56 -130.10   0.0003500
  124.52   44.56 -130.10   0.0003500
  124.52   44.56 -130.10   0.0003500
  124.52   44.56 -130.10   0.0003500
  124.52   44.56 -130.10   0.0003500
