TEXTURE AT STRAIN =    0.1500
   1.119   1.241   0.710  <-- length of phase ellipsoid axes
 -159.77    2.86 -169.14  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
  121.48   43.05 -125.92   0.0003500
