  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   6.000   0.099   0.171   0.005   0.092   0.017   0.097
   0.025   6.000   0.096   0.172   0.004   0.089   0.019   0.099
   0.050   6.000   0.094   0.174   0.004   0.084   0.021   0.104
   0.075   6.000   0.091   0.177   0.004   0.079   0.023   0.111
   0.100   6.000   0.088   0.180   0.003   0.072   0.025   0.119
   0.125   6.000   0.083   0.181   0.003   0.066   0.027   0.125
   0.150   6.000   0.077   0.184   0.002   0.061   0.027   0.129
   0.175   6.000   0.071   0.187   0.002   0.059   0.028   0.133
   0.200   6.000   0.064   0.192   0.001   0.058   0.027   0.137
   0.225   6.000   0.058   0.198   0.001   0.059   0.027   0.141
   0.250   6.000   0.053   0.205   0.001   0.060   0.026   0.145
   0.275   6.000   0.047   0.212   0.000   0.062   0.026   0.150
   0.300   6.000   0.042   0.220   0.000   0.064   0.025   0.156
   0.325   6.000   0.038   0.228   0.000   0.067   0.024   0.162
   0.350   6.000   0.034   0.236   0.000   0.069   0.023   0.169
   0.375   6.000   0.030   0.244   0.000   0.071   0.022   0.175
   0.400   6.000   0.026   0.252   0.000   0.073   0.020   0.182
   0.425   6.000   0.023   0.260   0.000   0.075   0.019   0.189
   0.450   6.000   0.020   0.268   0.000   0.076   0.018   0.197
   0.475   6.000   0.017   0.276   0.000   0.077   0.016   0.204
   0.500   5.000   0.014   0.283   0.000   0.078   0.015   0.211
   0.525   4.000   0.012   0.290   0.000   0.078   0.014   0.219
   0.550   4.000   0.009   0.297   0.000   0.078   0.012   0.226
   0.575   4.000   0.008   0.304   0.000   0.078   0.011   0.234
   0.600   4.000   0.006   0.310   0.000   0.076   0.010   0.241
   0.625   5.000   0.005   0.316   0.000   0.075   0.008   0.248
   0.650   5.000   0.003   0.322   0.000   0.073   0.007   0.256
   0.675   5.000   0.003   0.327   0.000   0.070   0.006   0.263
   0.700   5.000   0.002   0.332   0.000   0.067   0.005   0.270
   0.725   5.000   0.001   0.336   0.000   0.063   0.004   0.277
   0.750   5.000   0.001   0.340   0.001   0.059   0.004   0.284
   0.775   5.000   0.001   0.343   0.002   0.055   0.003   0.290
   0.800   6.000   0.000   0.346   0.002   0.050   0.003   0.297
   0.825   6.000   0.000   0.349   0.004   0.045   0.002   0.303
   0.850   6.000   0.000   0.350   0.005   0.040   0.002   0.308
   0.875   6.000   0.000   0.351   0.008   0.035   0.001   0.313
   0.900   6.000   0.000   0.352   0.010   0.030   0.001   0.318
   0.925   7.000   0.000   0.351   0.013   0.025   0.001   0.323
   0.950   7.000   0.000   0.350   0.017   0.021   0.001   0.327
   0.975   7.000   0.000   0.348   0.021   0.017   0.000   0.330
   1.000   7.000   0.000   0.346   0.026   0.013   0.000   0.333
