  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  25.000   0.130   0.129   0.259
   0.025  24.000   0.131   0.130   0.260
   0.050  22.000   0.130   0.130   0.260
   0.075  20.000   0.128   0.130   0.258
   0.100  19.000   0.126   0.130   0.257
   0.125  21.000   0.126   0.131   0.259
   0.150  21.000   0.125   0.133   0.261
   0.175  21.000   0.125   0.134   0.262
   0.200  21.000   0.124   0.134   0.262
   0.225  21.000   0.123   0.133   0.260
   0.250  21.000   0.121   0.132   0.257
   0.275  22.000   0.119   0.130   0.253
   0.300  22.000   0.117   0.127   0.248
   0.325  23.000   0.115   0.124   0.243
   0.350  23.000   0.112   0.121   0.237
   0.375  23.000   0.109   0.118   0.231
   0.400  23.000   0.107   0.115   0.225
   0.425  23.000   0.104   0.112   0.219
   0.450  23.000   0.101   0.108   0.213
   0.475  22.000   0.098   0.105   0.207
   0.500  22.000   0.095   0.102   0.201
   0.525  22.000   0.093   0.100   0.195
   0.550  23.000   0.090   0.097   0.190
   0.575  23.000   0.088   0.094   0.185
   0.600  23.000   0.085   0.092   0.180
   0.625  23.000   0.083   0.090   0.175
   0.650  23.000   0.081   0.087   0.171
   0.675  22.000   0.079   0.085   0.167
   0.700  22.000   0.077   0.084   0.163
   0.725  22.000   0.075   0.082   0.160
   0.750  21.000   0.074   0.080   0.157
   0.775  20.000   0.073   0.079   0.154
   0.800  20.000   0.071   0.078   0.152
   0.825  20.000   0.071   0.077   0.150
   0.850  20.000   0.070   0.076   0.148
   0.875  19.000   0.069   0.075   0.147
   0.900  19.000   0.069   0.075   0.146
   0.925  19.000   0.068   0.074   0.145
   0.950  20.000   0.068   0.074   0.144
   0.975  21.000   0.067   0.073   0.143
   1.000  21.000   0.067   0.073   0.142
