  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   8.000   0.004   0.044   0.000   0.166   0.081   0.187
   0.025   8.000   0.004   0.042   0.000   0.160   0.080   0.184
   0.050   8.000   0.003   0.039   0.000   0.153   0.077   0.177
   0.075   8.000   0.003   0.035   0.000   0.146   0.077   0.173
   0.100   8.000   0.003   0.032   0.000   0.140   0.077   0.172
   0.125   9.000   0.003   0.030   0.000   0.134   0.079   0.174
   0.150   9.000   0.004   0.028   0.000   0.131   0.080   0.178
   0.175   9.000   0.004   0.027   0.000   0.128   0.082   0.184
   0.200   9.000   0.004   0.026   0.000   0.126   0.084   0.190
   0.225   9.000   0.004   0.026   0.000   0.125   0.085   0.197
   0.250   9.000   0.005   0.026   0.000   0.125   0.087   0.205
   0.275   9.000   0.005   0.026   0.000   0.125   0.088   0.213
   0.300   9.000   0.006   0.027   0.000   0.126   0.090   0.222
   0.325  10.000   0.006   0.027   0.000   0.127   0.091   0.231
   0.350  10.000   0.006   0.027   0.000   0.128   0.093   0.240
   0.375  11.000   0.007   0.028   0.000   0.130   0.094   0.249
   0.400  11.000   0.007   0.028   0.000   0.132   0.095   0.258
   0.425  12.000   0.008   0.029   0.000   0.133   0.097   0.267
   0.450  12.000   0.008   0.029   0.000   0.135   0.098   0.276
   0.475  12.000   0.008   0.029   0.000   0.137   0.099   0.284
   0.500  12.000   0.008   0.029   0.000   0.138   0.100   0.292
   0.525  12.000   0.009   0.029   0.000   0.140   0.101   0.300
   0.550  12.000   0.009   0.030   0.000   0.141   0.102   0.307
   0.575  12.000   0.009   0.030   0.000   0.142   0.103   0.314
   0.600  12.000   0.009   0.030   0.000   0.144   0.104   0.321
   0.625  12.000   0.009   0.030   0.000   0.145   0.105   0.327
   0.650  12.000   0.010   0.030   0.000   0.146   0.106   0.333
   0.675  12.000   0.010   0.029   0.000   0.147   0.107   0.338
   0.700  12.000   0.010   0.029   0.000   0.148   0.108   0.343
   0.725  12.000   0.010   0.029   0.000   0.148   0.108   0.348
   0.750  12.000   0.010   0.029   0.000   0.149   0.109   0.353
   0.775  12.000   0.010   0.029   0.000   0.150   0.110   0.357
   0.800  12.000   0.010   0.029   0.000   0.150   0.110   0.361
   0.825  12.000   0.010   0.029   0.000   0.151   0.111   0.365
   0.850  12.000   0.010   0.029   0.000   0.152   0.112   0.369
   0.875  12.000   0.011   0.029   0.000   0.152   0.112   0.372
   0.900  12.000   0.010   0.029   0.000   0.152   0.112   0.372
   0.925  12.000   0.010   0.028   0.000   0.151   0.112   0.373
   0.950  12.000   0.010   0.028   0.000   0.151   0.112   0.373
   0.975  12.000   0.010   0.028   0.000   0.151   0.112   0.373
   1.000  12.000   0.010   0.028   0.000   0.151   0.112   0.374
