          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.61080E+02    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.22591E+02  0.17848E+02 -0.40440E+02  0.27614E+01 -0.86120E+00  0.17515E+01      982.00
  0.24828E-01  0.61144E+02    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.22104E+02  0.18384E+02 -0.40488E+02  0.30280E+01 -0.72546E+00  0.18885E+01      982.00
  0.49660E-01  0.61383E+02    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.21428E+02  0.19208E+02 -0.40635E+02  0.34120E+01 -0.58191E+00  0.20826E+01      982.00
  0.74484E-01  0.61721E+02    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.20607E+02  0.20211E+02 -0.40818E+02  0.38462E+01 -0.44492E+00  0.22827E+01      982.00
  0.99284E-01  0.62018E+02    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.19821E+02  0.21144E+02 -0.40965E+02  0.41525E+01 -0.34657E+00  0.23838E+01      982.00
  0.12405E+00  0.62221E+02    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.19201E+02  0.21864E+02 -0.41065E+02  0.42700E+01 -0.28104E+00  0.23723E+01      982.00
  0.14880E+00  0.62354E+02    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18759E+02  0.22380E+02 -0.41139E+02  0.42568E+01 -0.22726E+00  0.22899E+01      982.00
  0.17355E+00  0.62465E+02    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18460E+02  0.22754E+02 -0.41213E+02  0.41740E+01 -0.17601E+00  0.21547E+01      982.00
  0.19829E+00  0.62542E+02    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18294E+02  0.22985E+02 -0.41279E+02  0.40479E+01 -0.11505E+00  0.19841E+01      982.00
  0.22304E+00  0.62647E+02    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18220E+02  0.23144E+02 -0.41364E+02  0.39439E+01 -0.50559E-01  0.18295E+01      982.00
  0.24780E+00  0.62767E+02    0.12500E+00  0.12500E+00 -0.25000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18190E+02  0.23268E+02 -0.41459E+02  0.38619E+01  0.20524E-01  0.16531E+01      982.00
  0.27257E+00  0.62891E+02    0.13750E+00  0.13750E+00 -0.27500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18208E+02  0.23350E+02 -0.41559E+02  0.37922E+01  0.92083E-01  0.14476E+01      982.00
  0.29735E+00  0.63023E+02    0.15000E+00  0.15000E+00 -0.30000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18256E+02  0.23406E+02 -0.41662E+02  0.37465E+01  0.16628E+00  0.12195E+01      982.00
  0.32214E+00  0.63146E+02    0.16250E+00  0.16250E+00 -0.32500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18337E+02  0.23423E+02 -0.41760E+02  0.37082E+01  0.23739E+00  0.95942E+00      982.00
  0.34694E+00  0.63256E+02    0.17500E+00  0.17500E+00 -0.35000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18439E+02  0.23410E+02 -0.41849E+02  0.36790E+01  0.30608E+00  0.66676E+00      982.00
  0.37175E+00  0.63349E+02    0.18750E+00  0.18750E+00 -0.37500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18558E+02  0.23367E+02 -0.41925E+02  0.36543E+01  0.37083E+00  0.33863E+00      982.00
  0.39657E+00  0.63422E+02    0.20000E+00  0.20000E+00 -0.40000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18691E+02  0.23295E+02 -0.41986E+02  0.36290E+01  0.42987E+00 -0.27601E-01      982.00
  0.42139E+00  0.63473E+02    0.21250E+00  0.21250E+00 -0.42500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18837E+02  0.23192E+02 -0.42029E+02  0.35977E+01  0.48112E+00 -0.43403E+00      982.00
  0.44622E+00  0.63509E+02    0.22500E+00  0.22500E+00 -0.45000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18987E+02  0.23069E+02 -0.42056E+02  0.35624E+01  0.52374E+00 -0.88101E+00      982.00
  0.47105E+00  0.63523E+02    0.23750E+00  0.23750E+00 -0.47500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.19154E+02  0.22910E+02 -0.42065E+02  0.35033E+01  0.55198E+00 -0.13710E+01      982.00
  0.49589E+00  0.63527E+02    0.25000E+00  0.25000E+00 -0.50000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.19330E+02  0.22729E+02 -0.42059E+02  0.34250E+01  0.56482E+00 -0.18991E+01      982.00
  0.52071E+00  0.63525E+02    0.26250E+00  0.26250E+00 -0.52500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.19521E+02  0.22518E+02 -0.42040E+02  0.33160E+01  0.55856E+00 -0.24710E+01      982.00
  0.54553E+00  0.63530E+02    0.27500E+00  0.27500E+00 -0.55000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.19720E+02  0.22293E+02 -0.42013E+02  0.31829E+01  0.53268E+00 -0.30752E+01      982.00
  0.57033E+00  0.63547E+02    0.28750E+00  0.28750E+00 -0.57500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.19937E+02  0.22045E+02 -0.41982E+02  0.30097E+01  0.48158E+00 -0.37149E+01      982.00
  0.59510E+00  0.63589E+02    0.30000E+00  0.30000E+00 -0.60000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20163E+02  0.21790E+02 -0.41952E+02  0.28076E+01  0.40773E+00 -0.43754E+01      982.00
  0.61984E+00  0.63665E+02    0.31250E+00  0.31250E+00 -0.62500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20401E+02  0.21528E+02 -0.41929E+02  0.25711E+01  0.30899E+00 -0.50530E+01      982.00
  0.64454E+00  0.63785E+02    0.32500E+00  0.32500E+00 -0.65000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20654E+02  0.21263E+02 -0.41918E+02  0.22984E+01  0.18408E+00 -0.57406E+01      982.00
  0.66919E+00  0.63954E+02    0.33750E+00  0.33750E+00 -0.67500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20914E+02  0.21008E+02 -0.41922E+02  0.20040E+01  0.39416E-01 -0.64223E+01      982.00
  0.69377E+00  0.64176E+02    0.35000E+00  0.35000E+00 -0.70000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.21183E+02  0.20764E+02 -0.41947E+02  0.16872E+01 -0.12493E+00 -0.70908E+01      982.00
  0.71828E+00  0.64448E+02    0.36250E+00  0.36250E+00 -0.72500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.21454E+02  0.20539E+02 -0.41993E+02  0.13600E+01 -0.30270E+00 -0.77344E+01      982.00
  0.74271E+00  0.64765E+02    0.37500E+00  0.37500E+00 -0.75000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.21721E+02  0.20340E+02 -0.42060E+02  0.10368E+01 -0.48609E+00 -0.83420E+01      982.00
  0.76707E+00  0.65122E+02    0.38750E+00  0.38750E+00 -0.77500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.21987E+02  0.20162E+02 -0.42149E+02  0.71463E+00 -0.67542E+00 -0.89114E+01      982.00
  0.79134E+00  0.65510E+02    0.40000E+00  0.40000E+00 -0.80000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.22251E+02  0.20007E+02 -0.42258E+02  0.40189E+00 -0.86575E+00 -0.94369E+01      982.00
  0.81553E+00  0.65918E+02    0.41250E+00  0.41250E+00 -0.82500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.22502E+02  0.19881E+02 -0.42384E+02  0.11208E+00 -0.10489E+01 -0.99132E+01      982.00
  0.83964E+00  0.66338E+02    0.42500E+00  0.42500E+00 -0.85000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.22744E+02  0.19781E+02 -0.42525E+02 -0.15480E+00 -0.12239E+01 -0.10341E+02      982.00
  0.86368E+00  0.66763E+02    0.43750E+00  0.43750E+00 -0.87500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.22974E+02  0.19704E+02 -0.42678E+02 -0.39542E+00 -0.13877E+01 -0.10720E+02      982.00
  0.88765E+00  0.67118E+02    0.45000E+00  0.45000E+00 -0.90000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.23169E+02  0.19635E+02 -0.42804E+02 -0.60114E+00 -0.15150E+01 -0.11031E+02      982.00
  0.91156E+00  0.67467E+02    0.46250E+00  0.46250E+00 -0.92500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.23351E+02  0.19588E+02 -0.42939E+02 -0.77737E+00 -0.16278E+01 -0.11298E+02      982.00
  0.93543E+00  0.67804E+02    0.47500E+00  0.47500E+00 -0.95000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.23526E+02  0.19552E+02 -0.43078E+02 -0.93345E+00 -0.17313E+01 -0.11526E+02      982.00
  0.95926E+00  0.68130E+02    0.48750E+00  0.48750E+00 -0.97500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.23690E+02  0.19532E+02 -0.43223E+02 -0.10633E+01 -0.18209E+01 -0.11718E+02      982.00
  0.98305E+00  0.68443E+02    0.50000E+00  0.50000E+00 -0.10000E+01  0.00000E+00  0.00000E+00  0.00000E+00    0.23850E+02  0.19520E+02 -0.43370E+02 -0.11782E+01 -0.19038E+01 -0.11879E+02      982.00
