  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  25.000   0.141   0.145   0.288
   0.025  26.000   0.143   0.147   0.291
   0.050  27.000   0.144   0.147   0.293
   0.075  26.000   0.144   0.147   0.292
   0.100  24.000   0.142   0.145   0.289
   0.125  25.000   0.140   0.143   0.285
   0.150  23.000   0.138   0.141   0.280
   0.175  20.000   0.137   0.140   0.278
   0.200  20.000   0.135   0.139   0.276
   0.225  20.000   0.134   0.139   0.275
   0.250  21.000   0.132   0.139   0.274
   0.275  20.000   0.130   0.138   0.271
   0.300  20.000   0.127   0.136   0.267
   0.325  20.000   0.125   0.134   0.262
   0.350  20.000   0.122   0.131   0.257
   0.375  20.000   0.119   0.129   0.252
   0.400  19.000   0.116   0.126   0.246
   0.425  20.000   0.113   0.123   0.240
   0.450  20.000   0.111   0.120   0.234
   0.475  21.000   0.108   0.117   0.229
   0.500  21.000   0.105   0.114   0.223
   0.525  21.000   0.103   0.112   0.218
   0.550  21.000   0.100   0.109   0.213
   0.575  21.000   0.098   0.107   0.208
   0.600  21.000   0.096   0.104   0.204
   0.625  21.000   0.094   0.102   0.200
   0.650  21.000   0.092   0.100   0.196
   0.675  22.000   0.091   0.098   0.192
   0.700  22.000   0.089   0.097   0.189
   0.725  22.000   0.087   0.095   0.186
   0.750  22.000   0.086   0.093   0.183
   0.775  22.000   0.085   0.092   0.180
   0.800  22.000   0.083   0.091   0.177
   0.825  22.000   0.082   0.089   0.174
   0.850  22.000   0.081   0.088   0.172
   0.875  22.000   0.080   0.087   0.170
   0.900  22.000   0.079   0.086   0.168
   0.925  22.000   0.078   0.085   0.166
   0.950  22.000   0.077   0.084   0.164
   0.975  22.000   0.077   0.084   0.164
   1.000  22.000   0.077   0.084   0.164
