  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   5.000   0.086   0.001   0.102   0.065   0.191   0.028
   0.025   5.000   0.083   0.001   0.098   0.063   0.191   0.028
   0.050   5.000   0.082   0.001   0.094   0.062   0.193   0.028
   0.075   5.000   0.082   0.002   0.091   0.060   0.197   0.029
   0.100   5.000   0.083   0.002   0.089   0.058   0.203   0.030
   0.125   5.000   0.084   0.002   0.088   0.056   0.210   0.031
   0.150   5.000   0.086   0.002   0.088   0.054   0.219   0.033
   0.175   5.000   0.088   0.003   0.088   0.052   0.228   0.036
   0.200   6.000   0.090   0.003   0.089   0.049   0.237   0.040
   0.225   6.000   0.092   0.003   0.091   0.047   0.246   0.044
   0.250   6.000   0.093   0.003   0.092   0.046   0.253   0.049
   0.275   6.000   0.094   0.004   0.093   0.044   0.258   0.054
   0.300   6.000   0.094   0.004   0.093   0.042   0.262   0.060
   0.325   7.000   0.094   0.004   0.092   0.040   0.263   0.066
   0.350   7.000   0.093   0.004   0.092   0.039   0.263   0.073
   0.375   7.000   0.092   0.004   0.091   0.037   0.263   0.081
   0.400   7.000   0.091   0.004   0.090   0.036   0.262   0.089
   0.425   8.000   0.089   0.004   0.089   0.035   0.261   0.098
   0.450   8.000   0.088   0.004   0.087   0.035   0.260   0.108
   0.475   8.000   0.086   0.004   0.086   0.034   0.259   0.119
   0.500   8.000   0.084   0.004   0.084   0.034   0.258   0.129
   0.525   8.000   0.083   0.004   0.083   0.034   0.257   0.140
   0.550   9.000   0.081   0.004   0.081   0.034   0.256   0.151
   0.575   9.000   0.079   0.004   0.079   0.034   0.255   0.162
   0.600   9.000   0.078   0.004   0.077   0.034   0.254   0.173
   0.625   9.000   0.076   0.004   0.075   0.034   0.253   0.184
   0.650   9.000   0.074   0.004   0.073   0.034   0.252   0.195
   0.675   9.000   0.073   0.004   0.071   0.035   0.251   0.205
   0.700   9.000   0.071   0.004   0.069   0.035   0.250   0.215
   0.725   9.000   0.070   0.004   0.067   0.035   0.249   0.225
   0.750   9.000   0.068   0.004   0.065   0.036   0.248   0.235
   0.775   9.000   0.067   0.004   0.063   0.036   0.246   0.244
   0.800   9.000   0.065   0.004   0.061   0.037   0.245   0.253
   0.825   9.000   0.064   0.004   0.059   0.037   0.244   0.262
   0.850  10.000   0.062   0.004   0.057   0.038   0.242   0.270
   0.875  10.000   0.061   0.004   0.056   0.038   0.241   0.278
   0.900  10.000   0.059   0.004   0.054   0.039   0.240   0.286
   0.925  10.000   0.058   0.004   0.052   0.039   0.237   0.292
   0.950  10.000   0.056   0.004   0.050   0.039   0.235   0.297
   0.975  10.000   0.055   0.004   0.048   0.040   0.232   0.302
   1.000  10.000   0.053   0.004   0.046   0.040   0.230   0.306
