  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   6.000   0.003   0.027   0.258   0.001   0.000   0.003   0.196
   0.025   6.000   0.004   0.022   0.260   0.001   0.000   0.003   0.196
   0.050   6.000   0.005   0.017   0.262   0.000   0.000   0.002   0.196
   0.075   6.000   0.005   0.013   0.263   0.000   0.000   0.002   0.196
   0.100   5.000   0.007   0.010   0.264   0.000   0.000   0.002   0.196
   0.125   5.000   0.008   0.007   0.264   0.000   0.000   0.002   0.198
   0.150   5.000   0.009   0.005   0.264   0.000   0.000   0.002   0.200
   0.175   6.000   0.011   0.003   0.264   0.000   0.000   0.001   0.203
   0.200   6.000   0.013   0.002   0.264   0.000   0.000   0.001   0.207
   0.225   7.000   0.015   0.001   0.263   0.000   0.000   0.001   0.212
   0.250   7.000   0.018   0.001   0.263   0.000   0.000   0.001   0.217
   0.275   7.000   0.021   0.000   0.262   0.000   0.000   0.001   0.222
   0.300   7.000   0.024   0.000   0.261   0.000   0.000   0.001   0.227
   0.325   7.000   0.027   0.000   0.259   0.000   0.000   0.000   0.233
   0.350   7.000   0.030   0.000   0.258   0.000   0.000   0.000   0.239
   0.375   7.000   0.034   0.000   0.257   0.000   0.000   0.000   0.245
   0.400   7.000   0.038   0.000   0.255   0.000   0.000   0.000   0.251
   0.425   8.000   0.042   0.000   0.254   0.000   0.000   0.000   0.257
   0.450   8.000   0.046   0.000   0.252   0.000   0.000   0.000   0.262
   0.475   8.000   0.050   0.000   0.250   0.000   0.000   0.000   0.268
   0.500   8.000   0.055   0.000   0.249   0.000   0.000   0.000   0.273
   0.525   8.000   0.059   0.000   0.247   0.000   0.000   0.000   0.278
   0.550   8.000   0.063   0.000   0.245   0.000   0.000   0.000   0.283
   0.575   8.000   0.068   0.000   0.243   0.000   0.000   0.000   0.288
   0.600   8.000   0.072   0.000   0.241   0.000   0.000   0.000   0.292
   0.625   8.000   0.076   0.000   0.240   0.000   0.000   0.000   0.296
   0.650   8.000   0.081   0.000   0.238   0.000   0.000   0.000   0.301
   0.675   8.000   0.085   0.000   0.236   0.000   0.000   0.000   0.304
   0.700   7.000   0.089   0.000   0.234   0.000   0.000   0.000   0.308
   0.725   7.000   0.093   0.000   0.232   0.000   0.000   0.000   0.312
   0.750   7.000   0.097   0.000   0.231   0.000   0.000   0.000   0.315
   0.775   7.000   0.101   0.000   0.229   0.000   0.000   0.000   0.318
   0.800   7.000   0.105   0.000   0.227   0.000   0.000   0.000   0.321
   0.825   7.000   0.108   0.000   0.225   0.000   0.000   0.000   0.324
   0.850   7.000   0.111   0.000   0.224   0.000   0.000   0.000   0.326
   0.875   7.000   0.115   0.000   0.222   0.000   0.000   0.000   0.329
   0.900   7.000   0.118   0.000   0.221   0.000   0.000   0.000   0.331
   0.925   7.000   0.121   0.000   0.220   0.000   0.000   0.000   0.334
   0.950   7.000   0.124   0.000   0.218   0.000   0.000   0.000   0.336
   0.975   7.000   0.126   0.000   0.217   0.000   0.000   0.000   0.338
   1.000   7.000   0.129   0.000   0.216   0.000   0.000   0.000   0.340
