          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.54974E+02    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.21158E+02  0.14308E+02 -0.35467E+02 -0.44033E+01  0.26496E+01  0.50802E+01      982.00
  0.24193E-01  0.54565E+02    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.20744E+02  0.14519E+02 -0.35263E+02 -0.43619E+01  0.25659E+01  0.49536E+01      982.00
  0.48428E-01  0.54237E+02    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.20303E+02  0.14804E+02 -0.35107E+02 -0.43688E+01  0.24741E+01  0.48380E+01      982.00
  0.72702E-01  0.53988E+02    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.19813E+02  0.15186E+02 -0.35000E+02 -0.44167E+01  0.23385E+01  0.47446E+01      982.00
  0.97012E-01  0.53824E+02    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.19286E+02  0.15650E+02 -0.34936E+02 -0.45146E+01  0.21587E+01  0.46806E+01      982.00
  0.12135E+00  0.53757E+02    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18735E+02  0.16185E+02 -0.34920E+02 -0.46647E+01  0.19321E+01  0.46468E+01      982.00
  0.14571E+00  0.53771E+02    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18176E+02  0.16758E+02 -0.34934E+02 -0.48688E+01  0.16690E+01  0.46391E+01      982.00
  0.17008E+00  0.53842E+02    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17632E+02  0.17328E+02 -0.34960E+02 -0.51149E+01  0.13892E+01  0.46417E+01      982.00
  0.19442E+00  0.53965E+02    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17130E+02  0.17872E+02 -0.35002E+02 -0.53852E+01  0.11107E+01  0.46385E+01      982.00
  0.21875E+00  0.54098E+02    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16672E+02  0.18364E+02 -0.35036E+02 -0.56664E+01  0.84291E+00  0.46212E+01      982.00
  0.24303E+00  0.54244E+02    0.12500E+00  0.12500E+00 -0.25000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16274E+02  0.18798E+02 -0.35072E+02 -0.59436E+01  0.59762E+00  0.45815E+01      982.00
  0.26728E+00  0.54397E+02    0.13750E+00  0.13750E+00 -0.27500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15934E+02  0.19174E+02 -0.35108E+02 -0.62196E+01  0.37606E+00  0.45257E+01      982.00
  0.29148E+00  0.54554E+02    0.15000E+00  0.15000E+00 -0.30000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15650E+02  0.19491E+02 -0.35141E+02 -0.65007E+01  0.18826E+00  0.44575E+01      982.00
  0.31564E+00  0.54677E+02    0.16250E+00  0.16250E+00 -0.32500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15412E+02  0.19736E+02 -0.35147E+02 -0.67947E+01  0.47936E-01  0.43783E+01      982.00
  0.33974E+00  0.54726E+02    0.17500E+00  0.17500E+00 -0.35000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15225E+02  0.19890E+02 -0.35114E+02 -0.70661E+01 -0.45291E-01  0.42627E+01      982.00
  0.36381E+00  0.54666E+02    0.18750E+00  0.18750E+00 -0.37500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15091E+02  0.19953E+02 -0.35044E+02 -0.72425E+01 -0.13381E+00  0.40825E+01      982.00
  0.38785E+00  0.54465E+02    0.20000E+00  0.20000E+00 -0.40000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15015E+02  0.19917E+02 -0.34932E+02 -0.72803E+01 -0.23675E+00  0.38134E+01      982.00
  0.41190E+00  0.54206E+02    0.21250E+00  0.21250E+00 -0.42500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14969E+02  0.19835E+02 -0.34804E+02 -0.72586E+01 -0.36290E+00  0.34898E+01      982.00
  0.43597E+00  0.53855E+02    0.22500E+00  0.22500E+00 -0.45000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14956E+02  0.19687E+02 -0.34644E+02 -0.71533E+01 -0.48722E+00  0.31091E+01      982.00
  0.46010E+00  0.53444E+02    0.23750E+00  0.23750E+00 -0.47500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14988E+02  0.19475E+02 -0.34463E+02 -0.69887E+01 -0.58762E+00  0.26620E+01      982.00
  0.48428E+00  0.52983E+02    0.25000E+00  0.25000E+00 -0.50000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15053E+02  0.19208E+02 -0.34262E+02 -0.67789E+01 -0.65387E+00  0.21535E+01      982.00
  0.50853E+00  0.52482E+02    0.26250E+00  0.26250E+00 -0.52500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15163E+02  0.18881E+02 -0.34044E+02 -0.65196E+01 -0.66783E+00  0.15748E+01      982.00
  0.53285E+00  0.51967E+02    0.27500E+00  0.27500E+00 -0.55000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15317E+02  0.18503E+02 -0.33820E+02 -0.62096E+01 -0.62387E+00  0.93010E+00      982.00
  0.55726E+00  0.51455E+02    0.28750E+00  0.28750E+00 -0.57500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15518E+02  0.18077E+02 -0.33595E+02 -0.58398E+01 -0.51528E+00  0.21907E+00      982.00
  0.58174E+00  0.50979E+02    0.30000E+00  0.30000E+00 -0.60000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15773E+02  0.17610E+02 -0.33383E+02 -0.54034E+01 -0.33807E+00 -0.55297E+00      982.00
  0.60630E+00  0.50564E+02    0.31250E+00  0.31250E+00 -0.62500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16076E+02  0.17112E+02 -0.33188E+02 -0.48979E+01 -0.97111E-01 -0.13722E+01      982.00
  0.63091E+00  0.50257E+02    0.32500E+00  0.32500E+00 -0.65000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16437E+02  0.16593E+02 -0.33030E+02 -0.43192E+01  0.20617E+00 -0.22297E+01      982.00
  0.65556E+00  0.50073E+02    0.33750E+00  0.33750E+00 -0.67500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16844E+02  0.16063E+02 -0.32907E+02 -0.36731E+01  0.56267E+00 -0.31064E+01      982.00
  0.68020E+00  0.50061E+02    0.35000E+00  0.35000E+00 -0.70000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17300E+02  0.15542E+02 -0.32842E+02 -0.29726E+01  0.96064E+00 -0.39846E+01      982.00
  0.70480E+00  0.50209E+02    0.36250E+00  0.36250E+00 -0.72500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17788E+02  0.15036E+02 -0.32824E+02 -0.22333E+01  0.13872E+01 -0.48444E+01      982.00
