  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000  11.000   0.000   0.000   0.009   0.056   0.121   0.000   0.272
   0.025  11.000   0.000   0.000   0.009   0.057   0.120   0.000   0.268
   0.050  11.000   0.000   0.000   0.008   0.058   0.118   0.000   0.261
   0.075  10.000   0.000   0.000   0.007   0.059   0.116   0.000   0.252
   0.100   9.000   0.000   0.000   0.006   0.061   0.113   0.000   0.247
   0.125   9.000   0.001   0.000   0.006   0.064   0.110   0.000   0.245
   0.150   8.000   0.001   0.000   0.005   0.067   0.107   0.000   0.246
   0.175   8.000   0.001   0.000   0.005   0.069   0.105   0.000   0.249
   0.200   8.000   0.001   0.000   0.005   0.072   0.104   0.000   0.254
   0.225   8.000   0.001   0.000   0.005   0.074   0.104   0.000   0.260
   0.250   9.000   0.001   0.000   0.005   0.077   0.104   0.000   0.267
   0.275   9.000   0.001   0.000   0.005   0.079   0.104   0.000   0.275
   0.300  10.000   0.001   0.000   0.005   0.081   0.105   0.000   0.283
   0.325  10.000   0.002   0.000   0.006   0.083   0.106   0.000   0.291
   0.350  10.000   0.002   0.000   0.006   0.085   0.107   0.000   0.299
   0.375  10.000   0.002   0.000   0.006   0.087   0.109   0.000   0.308
   0.400  11.000   0.002   0.000   0.007   0.089   0.111   0.000   0.316
   0.425  11.000   0.002   0.000   0.007   0.091   0.113   0.000   0.323
   0.450  11.000   0.002   0.000   0.007   0.092   0.114   0.000   0.331
   0.475  11.000   0.003   0.000   0.008   0.094   0.116   0.000   0.338
   0.500  11.000   0.003   0.000   0.008   0.096   0.118   0.000   0.344
   0.525  11.000   0.003   0.000   0.009   0.097   0.120   0.000   0.351
   0.550  11.000   0.003   0.000   0.009   0.099   0.122   0.000   0.357
   0.575  11.000   0.003   0.000   0.009   0.100   0.124   0.000   0.362
   0.600  11.000   0.003   0.000   0.009   0.102   0.125   0.000   0.367
   0.625  11.000   0.004   0.000   0.010   0.103   0.127   0.000   0.372
   0.650  11.000   0.004   0.000   0.010   0.104   0.129   0.000   0.376
   0.675  11.000   0.004   0.000   0.010   0.106   0.130   0.000   0.380
   0.700  11.000   0.004   0.000   0.011   0.107   0.132   0.000   0.383
   0.725  11.000   0.004   0.000   0.011   0.108   0.133   0.000   0.387
   0.750  11.000   0.004   0.000   0.011   0.109   0.135   0.000   0.390
   0.775  11.000   0.004   0.000   0.012   0.110   0.136   0.000   0.392
   0.800  11.000   0.005   0.000   0.012   0.111   0.137   0.000   0.395
   0.825  11.000   0.005   0.000   0.012   0.112   0.138   0.000   0.397
   0.850  11.000   0.005   0.000   0.012   0.113   0.140   0.000   0.399
   0.875  11.000   0.005   0.000   0.013   0.113   0.141   0.000   0.401
   0.900  11.000   0.005   0.000   0.013   0.114   0.142   0.000   0.403
   0.925  11.000   0.005   0.000   0.013   0.115   0.143   0.000   0.404
   0.950  11.000   0.005   0.000   0.013   0.115   0.143   0.000   0.403
   0.975  11.000   0.005   0.000   0.013   0.115   0.144   0.000   0.402
   1.000  11.000   0.005   0.000   0.014   0.116   0.144   0.000   0.401
