TEXTURE AT STRAIN =    0.0000
   1.000   1.000   1.000  <-- length of phase ellipsoid axes
 -137.36   73.97  110.37  <-- Euler angles (deg) of phase ellipsoid axes
B       500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
   96.00   51.42  -96.00   0.0003500
