  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  27.000   0.126   0.118   0.241
   0.025  26.000   0.126   0.119   0.243
   0.050  24.000   0.125   0.119   0.242
   0.075  23.000   0.122   0.119   0.239
   0.100  21.000   0.120   0.117   0.236
   0.125  22.000   0.118   0.115   0.232
   0.150  22.000   0.116   0.113   0.229
   0.175  23.000   0.114   0.111   0.224
   0.200  22.000   0.112   0.109   0.220
   0.225  22.000   0.110   0.106   0.215
   0.250  22.000   0.107   0.104   0.209
   0.275  22.000   0.104   0.101   0.204
   0.300  22.000   0.101   0.098   0.198
   0.325  22.000   0.098   0.095   0.192
   0.350  22.000   0.094   0.092   0.186
   0.375  23.000   0.091   0.090   0.180
   0.400  23.000   0.088   0.087   0.175
   0.425  24.000   0.085   0.084   0.170
   0.450  26.000   0.083   0.082   0.165
   0.475  26.000   0.080   0.080   0.160
   0.500  26.000   0.078   0.078   0.156
   0.525  27.000   0.075   0.076   0.152
   0.550  27.000   0.073   0.074   0.148
   0.575  27.000   0.071   0.072   0.144
   0.600  27.000   0.070   0.071   0.141
   0.625  27.000   0.068   0.069   0.138
   0.650  26.000   0.066   0.068   0.135
   0.675  26.000   0.065   0.067   0.132
   0.700  26.000   0.063   0.065   0.130
   0.725  27.000   0.062   0.064   0.127
   0.750  27.000   0.061   0.063   0.125
   0.775  27.000   0.060   0.062   0.123
   0.800  27.000   0.059   0.061   0.121
   0.825  27.000   0.058   0.060   0.119
   0.850  27.000   0.057   0.059   0.117
   0.875  27.000   0.056   0.059   0.116
   0.900  27.000   0.055   0.058   0.114
   0.925  27.000   0.055   0.057   0.113
   0.950  27.000   0.055   0.057   0.113
   0.975  27.000   0.055   0.057   0.113
   1.000  27.000   0.055   0.057   0.113
