  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   7.000   0.000   0.111   0.188   0.000   0.044   0.138
   0.025   7.000   0.000   0.108   0.185   0.000   0.044   0.139
   0.050   7.000   0.000   0.106   0.183   0.000   0.044   0.141
   0.075   7.000   0.000   0.105   0.183   0.000   0.045   0.144
   0.100   7.000   0.000   0.103   0.184   0.000   0.046   0.147
   0.125   7.000   0.000   0.102   0.187   0.000   0.048   0.151
   0.150   7.000   0.000   0.101   0.191   0.000   0.049   0.155
   0.175   7.000   0.000   0.099   0.195   0.000   0.051   0.158
   0.200   7.000   0.000   0.097   0.200   0.000   0.051   0.160
   0.225   7.000   0.000   0.094   0.203   0.000   0.051   0.160
   0.250   7.000   0.000   0.091   0.206   0.000   0.051   0.160
   0.275   7.000   0.000   0.090   0.209   0.000   0.051   0.161
   0.300   7.000   0.000   0.089   0.211   0.000   0.052   0.163
   0.325   7.000   0.000   0.089   0.214   0.000   0.052   0.166
   0.350   7.000   0.000   0.089   0.217   0.000   0.053   0.169
   0.375   7.000   0.000   0.089   0.220   0.000   0.053   0.174
   0.400   7.000   0.000   0.089   0.224   0.000   0.054   0.179
   0.425   7.000   0.000   0.089   0.227   0.000   0.054   0.185
   0.450   7.000   0.000   0.089   0.230   0.000   0.054   0.191
   0.475   7.000   0.000   0.088   0.234   0.000   0.054   0.198
   0.500   7.000   0.001   0.088   0.237   0.000   0.054   0.205
   0.525   7.000   0.001   0.087   0.241   0.000   0.053   0.212
   0.550   7.000   0.001   0.085   0.244   0.000   0.052   0.219
   0.575   7.000   0.001   0.084   0.248   0.000   0.051   0.227
   0.600   7.000   0.001   0.082   0.251   0.000   0.050   0.235
   0.625   7.000   0.001   0.079   0.255   0.000   0.048   0.243
   0.650   7.000   0.001   0.077   0.259   0.000   0.045   0.251
   0.675   7.000   0.001   0.074   0.263   0.000   0.043   0.259
   0.700   7.000   0.001   0.071   0.266   0.000   0.040   0.267
   0.725   7.000   0.001   0.067   0.271   0.000   0.037   0.275
   0.750   7.000   0.001   0.063   0.275   0.000   0.034   0.283
   0.775   6.000   0.002   0.059   0.280   0.000   0.030   0.291
   0.800   6.000   0.002   0.055   0.284   0.000   0.027   0.299
   0.825   6.000   0.002   0.050   0.289   0.000   0.023   0.306
   0.850   6.000   0.003   0.045   0.294   0.001   0.020   0.313
   0.875   7.000   0.003   0.040   0.299   0.001   0.017   0.320
   0.900   6.000   0.003   0.035   0.305   0.001   0.014   0.326
   0.925   6.000   0.004   0.029   0.309   0.000   0.011   0.332
   0.950   6.000   0.005   0.024   0.314   0.000   0.009   0.337
   0.975   6.000   0.006   0.019   0.318   0.000   0.007   0.342
   1.000   6.000   0.007   0.015   0.320   0.000   0.005   0.345
