  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   3.000   0.008   0.259   0.000   0.314   0.000   0.045   0.014
   0.025   3.000   0.010   0.251   0.000   0.320   0.000   0.044   0.011
   0.050   3.000   0.013   0.242   0.000   0.325   0.000   0.043   0.009
   0.075   3.000   0.015   0.234   0.000   0.329   0.000   0.041   0.008
   0.100   4.000   0.017   0.225   0.000   0.332   0.000   0.040   0.008
   0.125   4.000   0.019   0.218   0.000   0.334   0.000   0.039   0.010
   0.150   4.000   0.020   0.210   0.000   0.334   0.000   0.037   0.012
   0.175   4.000   0.021   0.204   0.000   0.334   0.000   0.036   0.015
   0.200   4.000   0.022   0.198   0.000   0.333   0.000   0.035   0.019
   0.225   4.000   0.023   0.193   0.000   0.331   0.000   0.034   0.024
   0.250   4.000   0.024   0.188   0.000   0.330   0.001   0.034   0.029
   0.275   4.000   0.024   0.183   0.000   0.329   0.001   0.033   0.034
   0.300   4.000   0.025   0.179   0.000   0.328   0.001   0.033   0.041
   0.325   5.000   0.026   0.176   0.000   0.328   0.001   0.032   0.047
   0.350   5.000   0.027   0.173   0.000   0.328   0.001   0.032   0.055
   0.375   6.000   0.027   0.170   0.000   0.329   0.001   0.031   0.063
   0.400   6.000   0.028   0.167   0.000   0.330   0.001   0.031   0.072
   0.425   6.000   0.028   0.165   0.000   0.331   0.001   0.030   0.081
   0.450   6.000   0.029   0.163   0.000   0.332   0.001   0.029   0.091
   0.475   6.000   0.029   0.160   0.000   0.333   0.001   0.029   0.101
   0.500   6.000   0.028   0.158   0.000   0.335   0.001   0.028   0.111
   0.525   6.000   0.028   0.156   0.000   0.335   0.001   0.027   0.122
   0.550   6.000   0.028   0.153   0.000   0.336   0.001   0.026   0.133
   0.575   7.000   0.027   0.151   0.000   0.336   0.001   0.025   0.144
   0.600   9.000   0.026   0.149   0.000   0.336   0.001   0.024   0.155
   0.625   9.000   0.025   0.147   0.000   0.336   0.002   0.023   0.166
   0.650   9.000   0.024   0.144   0.000   0.335   0.002   0.022   0.177
   0.675   9.000   0.023   0.142   0.000   0.335   0.002   0.021   0.188
   0.700   9.000   0.022   0.140   0.000   0.334   0.002   0.020   0.198
   0.725   9.000   0.021   0.137   0.000   0.332   0.002   0.020   0.209
   0.750   9.000   0.019   0.135   0.000   0.331   0.002   0.019   0.219
   0.775   9.000   0.018   0.133   0.000   0.329   0.002   0.018   0.229
   0.800   9.000   0.017   0.131   0.000   0.327   0.002   0.018   0.239
   0.825   8.000   0.016   0.128   0.000   0.325   0.003   0.017   0.248
   0.850   8.000   0.015   0.126   0.000   0.324   0.003   0.017   0.257
   0.875   8.000   0.014   0.124   0.000   0.321   0.003   0.016   0.266
   0.900   9.000   0.013   0.122   0.000   0.319   0.003   0.016   0.275
   0.925   8.000   0.012   0.120   0.000   0.317   0.003   0.016   0.283
   0.950   8.000   0.012   0.119   0.000   0.315   0.003   0.016   0.291
   0.975   8.000   0.011   0.117   0.000   0.313   0.003   0.015   0.299
   1.000   8.000   0.010   0.115   0.000   0.310   0.003   0.015   0.304
