  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   3.000   0.000   0.088   0.100   0.350   0.002   0.019
   0.025   3.000   0.000   0.086   0.093   0.340   0.002   0.023
   0.050   3.000   0.000   0.084   0.087   0.330   0.001   0.027
   0.075   3.000   0.000   0.082   0.082   0.321   0.001   0.032
   0.100   3.000   0.000   0.080   0.079   0.312   0.001   0.036
   0.125   3.000   0.000   0.078   0.077   0.305   0.001   0.041
   0.150   4.000   0.000   0.077   0.075   0.299   0.001   0.045
   0.175   4.000   0.000   0.076   0.073   0.293   0.001   0.050
   0.200   5.000   0.000   0.075   0.073   0.289   0.001   0.054
   0.225   5.000   0.000   0.075   0.072   0.285   0.001   0.059
   0.250   5.000   0.000   0.074   0.072   0.282   0.001   0.064
   0.275   5.000   0.000   0.074   0.072   0.280   0.001   0.070
   0.300   5.000   0.000   0.074   0.072   0.278   0.001   0.075
   0.325   5.000   0.000   0.074   0.073   0.278   0.001   0.081
   0.350   5.000   0.000   0.074   0.073   0.277   0.001   0.087
   0.375   6.000   0.000   0.074   0.073   0.277   0.001   0.094
   0.400   6.000   0.000   0.074   0.073   0.278   0.001   0.101
   0.425   6.000   0.000   0.074   0.074   0.279   0.001   0.108
   0.450   6.000   0.000   0.074   0.074   0.280   0.001   0.115
   0.475   7.000   0.000   0.074   0.073   0.281   0.001   0.123
   0.500   7.000   0.000   0.074   0.073   0.282   0.001   0.131
   0.525   7.000   0.000   0.073   0.073   0.283   0.001   0.139
   0.550   7.000   0.000   0.073   0.072   0.284   0.001   0.148
   0.575   7.000   0.000   0.072   0.072   0.285   0.001   0.156
   0.600   7.000   0.000   0.072   0.071   0.285   0.001   0.165
   0.625   7.000   0.000   0.071   0.070   0.286   0.001   0.173
   0.650   7.000   0.000   0.070   0.069   0.286   0.001   0.182
   0.675   7.000   0.000   0.069   0.068   0.286   0.001   0.190
   0.700   7.000   0.000   0.068   0.067   0.287   0.001   0.199
   0.725   7.000   0.000   0.067   0.065   0.287   0.001   0.207
   0.750   8.000   0.000   0.066   0.064   0.286   0.001   0.215
   0.775   9.000   0.000   0.065   0.063   0.286   0.001   0.223
   0.800   9.000   0.000   0.064   0.062   0.286   0.001   0.231
   0.825   9.000   0.000   0.063   0.061   0.285   0.001   0.239
   0.850   9.000   0.000   0.062   0.059   0.285   0.001   0.247
   0.875   9.000   0.000   0.061   0.058   0.284   0.001   0.254
   0.900   9.000   0.000   0.060   0.057   0.283   0.001   0.261
   0.925   9.000   0.000   0.059   0.056   0.283   0.001   0.268
   0.950   9.000   0.000   0.057   0.055   0.280   0.001   0.273
   0.975   9.000   0.000   0.056   0.054   0.278   0.001   0.277
   1.000   9.000   0.000   0.055   0.053   0.276   0.001   0.281
