  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  25.000   0.138   0.134   0.271
   0.025  24.000   0.141   0.137   0.276
   0.050  24.000   0.142   0.139   0.280
   0.075  24.000   0.143   0.140   0.281
   0.100  24.000   0.143   0.140   0.281
   0.125  24.000   0.141   0.139   0.280
   0.150  23.000   0.139   0.138   0.277
   0.175  23.000   0.136   0.136   0.272
   0.200  22.000   0.133   0.134   0.267
   0.225  21.000   0.129   0.130   0.260
   0.250  20.000   0.125   0.127   0.253
   0.275  20.000   0.121   0.124   0.246
   0.300  21.000   0.120   0.122   0.243
   0.325  21.000   0.119   0.122   0.243
   0.350  22.000   0.118   0.122   0.242
   0.375  21.000   0.116   0.121   0.240
   0.400  21.000   0.114   0.120   0.237
   0.425  21.000   0.112   0.118   0.233
   0.450  21.000   0.109   0.116   0.228
   0.475  22.000   0.106   0.113   0.222
   0.500  23.000   0.103   0.111   0.217
   0.525  23.000   0.100   0.108   0.212
   0.550  23.000   0.098   0.106   0.207
   0.575  22.000   0.095   0.103   0.202
   0.600  22.000   0.093   0.101   0.198
   0.625  22.000   0.091   0.099   0.193
   0.650  21.000   0.089   0.097   0.189
   0.675  21.000   0.087   0.095   0.185
   0.700  21.000   0.086   0.093   0.182
   0.725  21.000   0.084   0.091   0.179
   0.750  21.000   0.083   0.090   0.176
   0.775  21.000   0.081   0.088   0.173
   0.800  21.000   0.080   0.087   0.170
   0.825  21.000   0.079   0.086   0.167
   0.850  21.000   0.078   0.085   0.165
   0.875  21.000   0.077   0.083   0.163
   0.900  21.000   0.077   0.083   0.163
   0.925  21.000   0.077   0.083   0.163
   0.950  21.000   0.077   0.083   0.163
   0.975  21.000   0.077   0.083   0.163
   1.000  21.000   0.077   0.083   0.163
