  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   6.000   0.000   0.361   0.026   0.000   0.051   0.002   0.165
   0.025   7.000   0.000   0.350   0.031   0.000   0.045   0.001   0.163
   0.050   7.000   0.000   0.339   0.035   0.000   0.040   0.001   0.162
   0.075   7.000   0.000   0.329   0.039   0.000   0.036   0.001   0.164
   0.100   7.000   0.000   0.319   0.043   0.000   0.033   0.001   0.168
   0.125   7.000   0.000   0.310   0.046   0.000   0.030   0.001   0.175
   0.150   7.000   0.000   0.303   0.049   0.000   0.028   0.001   0.182
   0.175   7.000   0.000   0.296   0.053   0.000   0.026   0.001   0.192
   0.200   8.000   0.000   0.291   0.056   0.000   0.024   0.001   0.202
   0.225   8.000   0.000   0.286   0.059   0.000   0.022   0.000   0.213
   0.250   8.000   0.000   0.281   0.063   0.000   0.021   0.000   0.223
   0.275   9.000   0.000   0.278   0.067   0.000   0.019   0.000   0.234
   0.300   9.000   0.000   0.275   0.071   0.000   0.017   0.000   0.245
   0.325   9.000   0.000   0.272   0.075   0.000   0.016   0.000   0.256
   0.350   9.000   0.000   0.269   0.079   0.000   0.014   0.000   0.266
   0.375   8.000   0.000   0.267   0.083   0.000   0.013   0.000   0.276
   0.400   8.000   0.000   0.265   0.087   0.000   0.011   0.000   0.285
   0.425   8.000   0.000   0.263   0.092   0.000   0.010   0.000   0.294
   0.450   8.000   0.000   0.261   0.096   0.000   0.008   0.000   0.302
   0.475   8.000   0.000   0.259   0.101   0.000   0.007   0.000   0.309
   0.500   8.000   0.000   0.258   0.105   0.000   0.006   0.000   0.316
   0.525   8.000   0.000   0.256   0.109   0.000   0.005   0.000   0.322
   0.550   8.000   0.000   0.254   0.113   0.000   0.004   0.000   0.328
   0.575   8.000   0.000   0.253   0.117   0.000   0.003   0.000   0.333
   0.600   8.000   0.000   0.251   0.121   0.000   0.003   0.000   0.338
   0.625   8.000   0.000   0.249   0.125   0.000   0.002   0.000   0.343
   0.650   8.000   0.000   0.248   0.129   0.000   0.002   0.000   0.347
   0.675   8.000   0.000   0.246   0.132   0.000   0.001   0.000   0.351
   0.700   9.000   0.000   0.244   0.136   0.000   0.001   0.000   0.354
   0.725   9.000   0.000   0.243   0.139   0.000   0.001   0.000   0.357
   0.750   9.000   0.000   0.241   0.142   0.000   0.001   0.000   0.360
   0.775   9.000   0.000   0.240   0.145   0.000   0.001   0.000   0.363
   0.800   9.000   0.000   0.239   0.148   0.000   0.000   0.000   0.366
   0.825   9.000   0.000   0.237   0.151   0.000   0.000   0.000   0.368
   0.850   9.000   0.000   0.236   0.154   0.000   0.000   0.000   0.370
   0.875   9.000   0.000   0.235   0.156   0.000   0.000   0.000   0.372
   0.900   9.000   0.000   0.234   0.159   0.000   0.000   0.000   0.374
   0.925   9.000   0.000   0.233   0.161   0.000   0.000   0.000   0.376
   0.950   9.000   0.000   0.232   0.163   0.000   0.000   0.000   0.378
   0.975   9.000   0.000   0.231   0.165   0.000   0.000   0.000   0.379
   1.000   9.000   0.000   0.230   0.166   0.000   0.000   0.000   0.379
