TEXTURE AT STRAIN =    0.0500
   1.032   1.096   0.878  <-- length of phase ellipsoid axes
 -124.93    3.25 -101.00  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
  134.99    3.47 -134.93   0.0003500
