  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  25.000   0.139   0.132   0.268
   0.025  25.000   0.141   0.134   0.271
   0.050  26.000   0.141   0.135   0.273
   0.075  24.000   0.141   0.135   0.274
   0.100  24.000   0.140   0.135   0.273
   0.125  23.000   0.138   0.134   0.270
   0.150  23.000   0.136   0.133   0.267
   0.175  23.000   0.133   0.131   0.262
   0.200  23.000   0.129   0.128   0.257
   0.225  23.000   0.126   0.125   0.250
   0.250  21.000   0.122   0.122   0.244
   0.275  21.000   0.118   0.118   0.236
   0.300  22.000   0.114   0.114   0.229
   0.325  22.000   0.110   0.111   0.221
   0.350  22.000   0.107   0.107   0.214
   0.375  22.000   0.103   0.103   0.206
   0.400  22.000   0.099   0.100   0.199
   0.425  22.000   0.096   0.096   0.192
   0.450  22.000   0.093   0.093   0.186
   0.475  21.000   0.090   0.090   0.180
   0.500  21.000   0.087   0.087   0.174
   0.525  21.000   0.085   0.084   0.169
   0.550  20.000   0.082   0.082   0.164
   0.575  20.000   0.080   0.079   0.159
   0.600  23.000   0.078   0.077   0.155
   0.625  23.000   0.075   0.075   0.151
   0.650  24.000   0.074   0.073   0.147
   0.675  25.000   0.072   0.072   0.143
   0.700  25.000   0.070   0.070   0.140
   0.725  25.000   0.069   0.069   0.137
   0.750  25.000   0.067   0.067   0.134
   0.775  26.000   0.066   0.066   0.132
   0.800  26.000   0.064   0.065   0.129
   0.825  27.000   0.063   0.064   0.127
   0.850  27.000   0.062   0.063   0.125
   0.875  26.000   0.061   0.062   0.123
   0.900  26.000   0.061   0.062   0.123
   0.925  25.000   0.061   0.062   0.123
   0.950  26.000   0.061   0.062   0.123
   0.975  26.000   0.061   0.061   0.122
   1.000  26.000   0.061   0.061   0.122
