  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  19.000   0.130   0.134   0.266
   0.025  17.000   0.131   0.135   0.267
   0.050  18.000   0.134   0.137   0.272
   0.075  19.000   0.138   0.142   0.281
   0.100  19.000   0.140   0.145   0.288
   0.125  21.000   0.141   0.148   0.291
   0.150  21.000   0.141   0.148   0.292
   0.175  21.000   0.140   0.148   0.291
   0.200  21.000   0.138   0.147   0.288
   0.225  22.000   0.135   0.145   0.284
   0.250  23.000   0.133   0.143   0.280
   0.275  23.000   0.130   0.140   0.274
   0.300  23.000   0.127   0.137   0.268
   0.325  23.000   0.124   0.134   0.262
   0.350  23.000   0.121   0.131   0.255
   0.375  23.000   0.117   0.127   0.249
   0.400  22.000   0.114   0.124   0.242
   0.425  22.000   0.111   0.121   0.236
   0.450  22.000   0.108   0.117   0.230
   0.475  21.000   0.105   0.114   0.224
   0.500  21.000   0.103   0.111   0.218
   0.525  21.000   0.100   0.109   0.212
   0.550  21.000   0.098   0.106   0.207
   0.575  21.000   0.095   0.103   0.202
   0.600  21.000   0.093   0.101   0.198
   0.625  21.000   0.091   0.099   0.193
   0.650  21.000   0.089   0.097   0.189
   0.675  21.000   0.087   0.095   0.185
   0.700  21.000   0.086   0.093   0.182
   0.725  21.000   0.084   0.091   0.179
   0.750  21.000   0.083   0.090   0.176
   0.775  20.000   0.081   0.088   0.173
   0.800  20.000   0.080   0.087   0.170
   0.825  20.000   0.079   0.086   0.167
   0.850  20.000   0.078   0.084   0.165
   0.875  20.000   0.077   0.083   0.163
   0.900  20.000   0.077   0.083   0.163
   0.925  20.000   0.077   0.083   0.163
   0.950  20.000   0.077   0.083   0.163
   0.975  20.000   0.077   0.083   0.163
   1.000  20.000   0.077   0.083   0.163
