  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   3.000   0.000   0.150   0.033   0.344   0.016   0.023
   0.025   3.000   0.000   0.142   0.032   0.335   0.015   0.027
   0.050   3.000   0.000   0.135   0.031   0.327   0.014   0.031
   0.075   3.000   0.000   0.129   0.030   0.320   0.013   0.036
   0.100   3.000   0.000   0.124   0.030   0.313   0.012   0.040
   0.125   3.000   0.000   0.120   0.029   0.306   0.011   0.044
   0.150   3.000   0.000   0.116   0.029   0.300   0.011   0.049
   0.175   4.000   0.000   0.113   0.030   0.295   0.011   0.053
   0.200   5.000   0.000   0.110   0.030   0.290   0.010   0.058
   0.225   5.000   0.000   0.108   0.031   0.287   0.010   0.063
   0.250   5.000   0.000   0.106   0.031   0.284   0.010   0.068
   0.275   5.000   0.000   0.105   0.032   0.282   0.010   0.073
   0.300   5.000   0.000   0.104   0.032   0.280   0.010   0.078
   0.325   6.000   0.000   0.103   0.033   0.279   0.010   0.084
   0.350   6.000   0.000   0.103   0.034   0.279   0.010   0.090
   0.375   6.000   0.000   0.102   0.034   0.279   0.010   0.097
   0.400   6.000   0.000   0.102   0.035   0.279   0.010   0.104
   0.425   6.000   0.000   0.101   0.035   0.280   0.010   0.111
   0.450   6.000   0.000   0.101   0.035   0.280   0.010   0.118
   0.475   7.000   0.000   0.100   0.035   0.281   0.010   0.125
   0.500   8.000   0.000   0.099   0.035   0.282   0.010   0.133
   0.525   8.000   0.000   0.099   0.035   0.284   0.010   0.141
   0.550   8.000   0.000   0.098   0.035   0.284   0.010   0.149
   0.575   8.000   0.000   0.097   0.034   0.285   0.010   0.157
   0.600   8.000   0.000   0.096   0.034   0.286   0.010   0.166
   0.625   8.000   0.000   0.095   0.033   0.287   0.010   0.174
   0.650   8.000   0.000   0.095   0.032   0.287   0.010   0.182
   0.675   8.000   0.000   0.093   0.032   0.288   0.010   0.191
   0.700   8.000   0.000   0.092   0.031   0.288   0.010   0.199
   0.725   8.000   0.000   0.091   0.030   0.288   0.010   0.207
   0.750   8.000   0.000   0.090   0.029   0.288   0.010   0.215
   0.775   8.000   0.000   0.089   0.028   0.288   0.010   0.222
   0.800   8.000   0.000   0.088   0.027   0.288   0.010   0.230
   0.825   8.000   0.000   0.087   0.026   0.287   0.010   0.237
   0.850   8.000   0.000   0.086   0.025   0.287   0.010   0.245
   0.875   8.000   0.000   0.084   0.024   0.286   0.010   0.252
   0.900   8.000   0.000   0.083   0.023   0.286   0.010   0.258
   0.925   8.000   0.000   0.082   0.022   0.285   0.010   0.265
   0.950   8.000   0.000   0.081   0.021   0.284   0.010   0.271
   0.975   8.000   0.000   0.080   0.020   0.282   0.010   0.275
   1.000   8.000   0.000   0.079   0.019   0.280   0.010   0.279
