TEXTURE AT STRAIN =    0.4000
   1.635   1.905   0.301  <-- length of phase ellipsoid axes
 -115.46    1.11   89.51  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
  160.00   89.51 -178.99   0.0003500
