  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   4.000   0.065   0.098   0.004   0.210   0.101   0.018
   0.025   4.000   0.061   0.096   0.003   0.205   0.102   0.020
   0.050   5.000   0.058   0.095   0.003   0.200   0.103   0.022
   0.075   5.000   0.055   0.095   0.003   0.195   0.106   0.024
   0.100   6.000   0.052   0.097   0.002   0.190   0.110   0.028
   0.125   6.000   0.047   0.098   0.002   0.186   0.114   0.031
   0.150   6.000   0.043   0.099   0.001   0.181   0.117   0.035
   0.175   6.000   0.039   0.099   0.001   0.176   0.120   0.038
   0.200   6.000   0.036   0.099   0.001   0.173   0.122   0.042
   0.225   6.000   0.035   0.098   0.001   0.171   0.123   0.046
   0.250   6.000   0.034   0.098   0.001   0.171   0.125   0.051
   0.275   6.000   0.033   0.099   0.001   0.172   0.126   0.056
   0.300   6.000   0.033   0.100   0.001   0.173   0.127   0.061
   0.325   6.000   0.033   0.101   0.001   0.176   0.127   0.067
   0.350   6.000   0.032   0.102   0.001   0.178   0.127   0.073
   0.375   6.000   0.032   0.103   0.001   0.182   0.127   0.080
   0.400   6.000   0.032   0.104   0.001   0.185   0.127   0.087
   0.425   6.000   0.031   0.105   0.001   0.189   0.127   0.094
   0.450   6.000   0.030   0.106   0.000   0.193   0.126   0.102
   0.475   6.000   0.029   0.106   0.000   0.196   0.126   0.110
   0.500   6.000   0.028   0.107   0.000   0.200   0.125   0.118
   0.525   6.000   0.027   0.107   0.000   0.203   0.123   0.126
   0.550   6.000   0.025   0.107   0.000   0.206   0.122   0.134
   0.575   6.000   0.024   0.107   0.000   0.210   0.121   0.143
   0.600   7.000   0.023   0.107   0.000   0.212   0.119   0.151
   0.625   7.000   0.021   0.106   0.000   0.215   0.118   0.159
   0.650   7.000   0.020   0.106   0.000   0.218   0.116   0.167
   0.675   7.000   0.018   0.105   0.000   0.220   0.114   0.175
   0.700   7.000   0.017   0.105   0.000   0.222   0.113   0.182
   0.725   7.000   0.016   0.104   0.000   0.224   0.111   0.190
   0.750   7.000   0.015   0.103   0.000   0.226   0.109   0.197
   0.775   7.000   0.014   0.102   0.000   0.228   0.107   0.204
   0.800   7.000   0.012   0.101   0.000   0.229   0.105   0.211
   0.825   7.000   0.011   0.100   0.000   0.230   0.103   0.218
   0.850   7.000   0.011   0.099   0.000   0.232   0.101   0.225
   0.875   7.000   0.010   0.098   0.000   0.233   0.100   0.231
   0.900   7.000   0.009   0.096   0.000   0.234   0.098   0.237
   0.925   8.000   0.008   0.095   0.000   0.233   0.096   0.241
   0.950   8.000   0.007   0.094   0.000   0.233   0.094   0.245
   0.975   8.000   0.007   0.092   0.000   0.233   0.092   0.248
   1.000   8.000   0.006   0.091   0.000   0.232   0.090   0.252
