          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.54217E+02    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20950E+02  0.13444E+02 -0.34393E+02 -0.20356E+01  0.29403E+01  0.81098E+01      982.00
  0.23789E-01  0.54005E+02    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.20587E+02  0.13676E+02 -0.34262E+02 -0.22185E+01  0.27913E+01  0.81924E+01      982.00
  0.47580E-01  0.53926E+02    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.20191E+02  0.14012E+02 -0.34202E+02 -0.24414E+01  0.25673E+01  0.83589E+01      982.00
  0.71364E-01  0.53980E+02    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.19740E+02  0.14469E+02 -0.34209E+02 -0.27029E+01  0.22644E+01  0.86146E+01      982.00
  0.95129E-01  0.54131E+02    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.19271E+02  0.14985E+02 -0.34256E+02 -0.29707E+01  0.19275E+01  0.89147E+01      982.00
  0.11886E+00  0.54341E+02    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18839E+02  0.15485E+02 -0.34323E+02 -0.32156E+01  0.15999E+01  0.92212E+01      982.00
  0.14255E+00  0.54597E+02    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18502E+02  0.15906E+02 -0.34408E+02 -0.34222E+01  0.13053E+01  0.95177E+01      982.00
  0.16618E+00  0.54899E+02    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18277E+02  0.16238E+02 -0.34514E+02 -0.35944E+01  0.10427E+01  0.98065E+01      982.00
  0.18976E+00  0.55238E+02    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18151E+02  0.16490E+02 -0.34641E+02 -0.37405E+01  0.80749E+00  0.10088E+02      982.00
  0.21327E+00  0.55603E+02    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18114E+02  0.16671E+02 -0.34785E+02 -0.38634E+01  0.59732E+00  0.10358E+02      982.00
