  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   8.000   0.146   0.131   0.015   0.071   0.022   0.000   0.124
   0.025   8.000   0.140   0.126   0.015   0.071   0.017   0.000   0.126
   0.050   8.000   0.134   0.122   0.014   0.073   0.013   0.000   0.125
   0.075   8.000   0.129   0.118   0.013   0.075   0.011   0.000   0.123
   0.100   8.000   0.126   0.115   0.013   0.077   0.010   0.000   0.122
   0.125   8.000   0.124   0.112   0.013   0.080   0.009   0.001   0.121
   0.150   8.000   0.123   0.110   0.013   0.084   0.008   0.001   0.121
   0.175   8.000   0.122   0.109   0.013   0.087   0.007   0.001   0.122
   0.200   8.000   0.122   0.109   0.013   0.091   0.007   0.001   0.123
   0.225   8.000   0.123   0.109   0.013   0.095   0.007   0.001   0.125
   0.250   8.000   0.124   0.109   0.014   0.099   0.007   0.001   0.127
   0.275   8.000   0.126   0.109   0.014   0.103   0.007   0.001   0.130
   0.300   8.000   0.128   0.110   0.014   0.107   0.007   0.001   0.133
   0.325   8.000   0.130   0.111   0.014   0.111   0.007   0.001   0.136
   0.350   8.000   0.132   0.113   0.015   0.115   0.007   0.001   0.139
   0.375   8.000   0.135   0.114   0.015   0.119   0.007   0.002   0.142
   0.400   8.000   0.137   0.116   0.015   0.123   0.007   0.002   0.145
   0.425   8.000   0.140   0.117   0.016   0.127   0.007   0.002   0.148
   0.450   8.000   0.142   0.119   0.016   0.131   0.007   0.002   0.150
   0.475   8.000   0.144   0.121   0.016   0.135   0.007   0.002   0.153
   0.500   8.000   0.146   0.123   0.017   0.139   0.008   0.002   0.155
   0.525   8.000   0.148   0.125   0.017   0.143   0.008   0.002   0.157
   0.550   8.000   0.150   0.127   0.017   0.147   0.008   0.002   0.158
   0.575   8.000   0.151   0.128   0.017   0.151   0.008   0.002   0.159
   0.600   8.000   0.153   0.130   0.017   0.155   0.008   0.002   0.160
   0.625   8.000   0.154   0.131   0.017   0.160   0.009   0.002   0.161
   0.650   8.000   0.156   0.133   0.017   0.164   0.009   0.002   0.161
   0.675   8.000   0.157   0.134   0.017   0.168   0.009   0.002   0.160
   0.700   8.000   0.158   0.136   0.017   0.173   0.009   0.002   0.160
   0.725   8.000   0.158   0.137   0.017   0.178   0.010   0.002   0.158
   0.750   8.000   0.159   0.138   0.017   0.183   0.010   0.002   0.157
   0.775   8.000   0.160   0.139   0.017   0.189   0.010   0.002   0.155
   0.800   8.000   0.160   0.140   0.017   0.194   0.011   0.003   0.152
   0.825   8.000   0.161   0.141   0.017   0.201   0.011   0.003   0.149
   0.850   8.000   0.161   0.142   0.017   0.207   0.012   0.003   0.145
   0.875   8.000   0.161   0.143   0.017   0.214   0.013   0.003   0.140
   0.900   8.000   0.161   0.143   0.017   0.221   0.013   0.003   0.135
   0.925   8.000   0.161   0.144   0.017   0.229   0.014   0.003   0.130
   0.950   8.000   0.160   0.143   0.017   0.236   0.015   0.003   0.123
   0.975   8.000   0.160   0.143   0.017   0.244   0.016   0.003   0.115
   1.000   8.000   0.159   0.143   0.017   0.252   0.016   0.003   0.107
