  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  18.000   0.119   0.125   0.246
   0.025  20.000   0.122   0.129   0.254
   0.050  20.000   0.124   0.133   0.261
   0.075  19.000   0.127   0.136   0.267
   0.100  21.000   0.128   0.138   0.271
   0.125  22.000   0.129   0.139   0.273
   0.150  22.000   0.129   0.140   0.273
   0.175  22.000   0.128   0.139   0.272
   0.200  22.000   0.127   0.138   0.269
   0.225  21.000   0.125   0.136   0.266
   0.250  21.000   0.123   0.134   0.262
   0.275  21.000   0.121   0.132   0.258
   0.300  21.000   0.119   0.129   0.252
   0.325  21.000   0.116   0.126   0.247
   0.350  21.000   0.113   0.123   0.241
   0.375  21.000   0.111   0.120   0.235
   0.400  21.000   0.108   0.117   0.229
   0.425  21.000   0.105   0.115   0.224
   0.450  21.000   0.103   0.112   0.218
   0.475  21.000   0.100   0.109   0.213
   0.500  21.000   0.098   0.106   0.207
   0.525  21.000   0.095   0.103   0.202
   0.550  21.000   0.093   0.101   0.197
   0.575  21.000   0.091   0.099   0.193
   0.600  20.000   0.089   0.096   0.189
   0.625  20.000   0.087   0.094   0.185
   0.650  20.000   0.085   0.092   0.181
   0.675  19.000   0.084   0.091   0.177
   0.700  19.000   0.082   0.089   0.174
   0.725  19.000   0.081   0.087   0.171
   0.750  19.000   0.079   0.086   0.168
   0.775  19.000   0.078   0.084   0.165
   0.800  19.000   0.077   0.083   0.162
   0.825  19.000   0.076   0.082   0.160
   0.850  20.000   0.075   0.081   0.158
   0.875  20.000   0.074   0.080   0.156
   0.900  20.000   0.073   0.079   0.154
   0.925  20.000   0.073   0.078   0.152
   0.950  20.000   0.073   0.078   0.152
   0.975  20.000   0.073   0.078   0.153
   1.000  20.000   0.073   0.078   0.153
