TEXTURE AT STRAIN =    0.0500
   1.054   1.098   0.857  <-- length of phase ellipsoid axes
 -122.99    1.25   98.57  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
  161.99   89.55 -164.45   0.0003500
