  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   6.000   0.000   0.146   0.113   0.055   0.000   0.046   0.124
   0.025   6.000   0.000   0.145   0.110   0.054   0.000   0.046   0.124
   0.050   6.000   0.000   0.145   0.108   0.054   0.000   0.046   0.126
   0.075   6.000   0.000   0.145   0.107   0.053   0.000   0.046   0.128
   0.100   6.000   0.000   0.146   0.106   0.054   0.000   0.047   0.131
   0.125   6.000   0.000   0.147   0.107   0.054   0.000   0.049   0.135
   0.150   6.000   0.000   0.148   0.108   0.055   0.000   0.050   0.138
   0.175   6.000   0.000   0.150   0.109   0.057   0.000   0.052   0.142
   0.200   6.000   0.000   0.152   0.111   0.059   0.000   0.054   0.146
   0.225   6.000   0.000   0.155   0.112   0.061   0.000   0.056   0.150
   0.250   6.000   0.000   0.158   0.114   0.064   0.000   0.058   0.154
   0.275   6.000   0.000   0.160   0.116   0.066   0.000   0.059   0.157
   0.300   6.000   0.000   0.161   0.117   0.069   0.000   0.060   0.158
   0.325   6.000   0.000   0.162   0.118   0.071   0.000   0.059   0.158
   0.350   6.000   0.000   0.163   0.116   0.074   0.000   0.059   0.157
   0.375   6.000   0.000   0.165   0.114   0.078   0.000   0.058   0.155
   0.400   6.000   0.000   0.168   0.111   0.082   0.000   0.058   0.154
   0.425   6.000   0.000   0.172   0.108   0.086   0.000   0.058   0.154
   0.450   6.000   0.000   0.177   0.104   0.090   0.000   0.058   0.154
   0.475   6.000   0.000   0.182   0.100   0.095   0.000   0.059   0.155
   0.500   6.000   0.000   0.188   0.096   0.099   0.000   0.059   0.156
   0.525   6.000   0.000   0.194   0.093   0.103   0.000   0.059   0.158
   0.550   6.000   0.000   0.200   0.089   0.108   0.000   0.059   0.159
   0.575   6.000   0.000   0.206   0.085   0.112   0.000   0.059   0.161
   0.600   6.000   0.000   0.213   0.080   0.116   0.000   0.059   0.163
   0.625   6.000   0.000   0.219   0.076   0.120   0.000   0.059   0.164
   0.650   6.000   0.000   0.226   0.071   0.124   0.000   0.059   0.166
   0.675   6.000   0.000   0.232   0.067   0.128   0.000   0.058   0.167
   0.700   6.000   0.000   0.238   0.062   0.132   0.000   0.058   0.169
   0.725   6.000   0.000   0.245   0.056   0.136   0.000   0.057   0.170
   0.750   6.000   0.000   0.251   0.051   0.141   0.000   0.057   0.171
   0.775   6.000   0.000   0.257   0.046   0.145   0.000   0.056   0.172
   0.800   6.000   0.000   0.263   0.040   0.150   0.000   0.056   0.172
   0.825   6.000   0.000   0.268   0.035   0.154   0.000   0.055   0.173
   0.850   6.000   0.000   0.274   0.030   0.159   0.000   0.055   0.173
   0.875   6.000   0.000   0.278   0.025   0.164   0.000   0.054   0.173
   0.900   6.000   0.000   0.283   0.020   0.169   0.000   0.054   0.172
   0.925   6.000   0.000   0.286   0.016   0.174   0.000   0.054   0.172
   0.950   5.000   0.000   0.290   0.012   0.179   0.000   0.054   0.170
   0.975   5.000   0.000   0.292   0.009   0.185   0.000   0.054   0.169
   1.000   5.000   0.000   0.294   0.006   0.190   0.000   0.055   0.166
