  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   4.000   0.001   0.045   0.203   0.262   0.001   0.034
   0.025   4.000   0.001   0.047   0.198   0.267   0.001   0.030
   0.050   4.000   0.001   0.048   0.194   0.273   0.001   0.027
   0.075   3.000   0.001   0.051   0.190   0.280   0.001   0.023
   0.100   4.000   0.001   0.053   0.187   0.287   0.000   0.021
   0.125   4.000   0.001   0.056   0.186   0.295   0.000   0.018
   0.150   4.000   0.001   0.060   0.184   0.303   0.000   0.015
   0.175   4.000   0.001   0.063   0.184   0.312   0.000   0.013
   0.200   4.000   0.000   0.067   0.183   0.320   0.000   0.010
   0.225   4.000   0.000   0.071   0.183   0.329   0.000   0.009
   0.250   4.000   0.000   0.075   0.182   0.336   0.000   0.007
   0.275   4.000   0.000   0.079   0.181   0.343   0.000   0.007
   0.300   4.000   0.000   0.082   0.180   0.350   0.000   0.008
   0.325   4.000   0.000   0.086   0.178   0.355   0.000   0.009
   0.350   4.000   0.000   0.089   0.175   0.360   0.000   0.012
   0.375   4.000   0.000   0.092   0.170   0.360   0.000   0.017
   0.400   4.000   0.000   0.095   0.161   0.353   0.000   0.023
   0.425   4.000   0.000   0.096   0.151   0.344   0.000   0.027
   0.450   4.000   0.000   0.096   0.144   0.336   0.000   0.031
   0.475   4.000   0.000   0.097   0.139   0.330   0.000   0.034
   0.500   4.000   0.000   0.097   0.136   0.326   0.000   0.037
   0.525   4.000   0.000   0.097   0.133   0.323   0.000   0.040
   0.550   4.000   0.000   0.097   0.131   0.321   0.001   0.043
   0.575   4.000   0.000   0.097   0.130   0.320   0.001   0.046
   0.600   5.000   0.000   0.097   0.129   0.319   0.001   0.049
   0.625   5.000   0.000   0.097   0.128   0.319   0.001   0.053
   0.650   5.000   0.000   0.097   0.127   0.319   0.001   0.057
   0.675   5.000   0.000   0.097   0.126   0.319   0.001   0.062
   0.700   5.000   0.000   0.096   0.124   0.319   0.001   0.067
   0.725   5.000   0.000   0.096   0.123   0.320   0.001   0.072
   0.750   5.000   0.000   0.095   0.121   0.320   0.001   0.078
   0.775   5.000   0.000   0.094   0.120   0.321   0.001   0.084
   0.800   5.000   0.000   0.093   0.118   0.321   0.001   0.090
   0.825   5.000   0.000   0.092   0.116   0.321   0.001   0.097
   0.850   5.000   0.000   0.091   0.114   0.321   0.001   0.103
   0.875   5.000   0.000   0.090   0.112   0.321   0.001   0.110
   0.900   6.000   0.000   0.089   0.109   0.321   0.001   0.117
   0.925   6.000   0.000   0.087   0.107   0.321   0.001   0.125
   0.950   6.000   0.000   0.086   0.105   0.321   0.001   0.132
   0.975   6.000   0.000   0.085   0.103   0.320   0.001   0.139
   1.000   7.000   0.000   0.083   0.100   0.320   0.001   0.147
