  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  26.000   0.117   0.111   0.226
   0.025  26.000   0.118   0.112   0.227
   0.050  25.000   0.118   0.112   0.227
   0.075  25.000   0.117   0.111   0.226
   0.100  26.000   0.116   0.110   0.224
   0.125  24.000   0.114   0.109   0.221
   0.150  23.000   0.112   0.108   0.217
   0.175  23.000   0.109   0.106   0.213
   0.200  22.000   0.106   0.103   0.208
   0.225  21.000   0.103   0.101   0.204
   0.250  21.000   0.100   0.099   0.199
   0.275  20.000   0.097   0.097   0.194
   0.300  20.000   0.095   0.095   0.190
   0.325  19.000   0.092   0.093   0.186
   0.350  19.000   0.089   0.092   0.182
   0.375  14.000   0.088   0.091   0.181
   0.400  18.000   0.090   0.094   0.185
   0.425  20.000   0.092   0.097   0.192
   0.450  21.000   0.094   0.100   0.197
   0.475  23.000   0.096   0.102   0.201
   0.500  22.000   0.097   0.104   0.203
   0.525  22.000   0.097   0.105   0.205
   0.550  22.000   0.097   0.105   0.205
   0.575  22.000   0.097   0.105   0.205
   0.600  23.000   0.097   0.104   0.204
   0.625  23.000   0.096   0.104   0.203
   0.650  22.000   0.095   0.103   0.201
   0.675  22.000   0.095   0.102   0.199
   0.700  21.000   0.094   0.101   0.198
   0.725  21.000   0.093   0.100   0.196
   0.750  21.000   0.092   0.099   0.194
   0.775  21.000   0.091   0.098   0.192
   0.800  20.000   0.090   0.097   0.190
   0.825  20.000   0.090   0.096   0.188
   0.850  20.000   0.089   0.095   0.186
   0.875  20.000   0.088   0.094   0.184
   0.900  20.000   0.087   0.093   0.182
   0.925  20.000   0.087   0.092   0.181
   0.950  20.000   0.086   0.091   0.179
   0.975  20.000   0.085   0.090   0.177
   1.000  20.000   0.084   0.089   0.176
