TEXTURE AT STRAIN =    0.8000
   2.046   2.549   0.179  <-- length of phase ellipsoid axes
  149.85    2.15 -112.02  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
  138.69   47.65 -137.27   0.0003500
