TEXTURE AT STRAIN =    0.3000
   1.365   1.516   0.466  <-- length of phase ellipsoid axes
  139.52    5.31 -124.59  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
  130.15   28.37 -127.08   0.0003500
