  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  22.000   0.118   0.121   0.240
   0.025  23.000   0.121   0.122   0.244
   0.050  22.000   0.123   0.123   0.246
   0.075  22.000   0.125   0.124   0.248
   0.100  22.000   0.125   0.124   0.249
   0.125  24.000   0.124   0.124   0.249
   0.150  27.000   0.123   0.124   0.248
   0.175  28.000   0.121   0.124   0.246
   0.200  27.000   0.118   0.123   0.243
   0.225  27.000   0.115   0.120   0.238
   0.250  28.000   0.111   0.118   0.232
   0.275  28.000   0.108   0.114   0.225
   0.300  28.000   0.104   0.111   0.217
   0.325  28.000   0.100   0.107   0.210
   0.350  28.000   0.097   0.103   0.202
   0.375  28.000   0.093   0.100   0.195
   0.400  28.000   0.090   0.096   0.188
   0.425  29.000   0.087   0.093   0.182
   0.450  29.000   0.084   0.090   0.176
   0.475  29.000   0.081   0.087   0.170
   0.500  29.000   0.079   0.084   0.165
   0.525  30.000   0.076   0.081   0.160
   0.550  30.000   0.074   0.079   0.155
   0.575  30.000   0.072   0.077   0.151
   0.600  30.000   0.071   0.075   0.147
   0.625  30.000   0.069   0.073   0.144
   0.650  30.000   0.068   0.071   0.141
   0.675  30.000   0.066   0.070   0.138
   0.700  30.000   0.065   0.068   0.135
   0.725  30.000   0.064   0.067   0.132
   0.750  30.000   0.063   0.066   0.130
   0.775  30.000   0.062   0.065   0.127
   0.800  30.000   0.061   0.064   0.125
   0.825  30.000   0.060   0.063   0.123
   0.850  30.000   0.059   0.062   0.122
   0.875  30.000   0.059   0.062   0.122
   0.900  29.000   0.059   0.062   0.122
   0.925  29.000   0.059   0.062   0.122
   0.950  28.000   0.059   0.062   0.122
   0.975  28.000   0.059   0.062   0.122
   1.000  27.000   0.059   0.062   0.122
