  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   9.000   0.003   0.060   0.254   0.002   0.013   0.188
   0.025   9.000   0.003   0.061   0.246   0.002   0.012   0.188
   0.050   9.000   0.003   0.063   0.239   0.002   0.012   0.188
   0.075   9.000   0.003   0.065   0.233   0.002   0.012   0.188
   0.100   9.000   0.003   0.068   0.228   0.002   0.012   0.189
   0.125   9.000   0.003   0.071   0.225   0.002   0.013   0.190
   0.150   9.000   0.003   0.074   0.222   0.001   0.013   0.191
   0.175   9.000   0.003   0.076   0.220   0.001   0.014   0.194
   0.200   9.000   0.004   0.079   0.219   0.001   0.014   0.199
   0.225   9.000   0.004   0.082   0.220   0.001   0.015   0.206
   0.250   9.000   0.004   0.084   0.221   0.001   0.015   0.214
   0.275   9.000   0.004   0.087   0.223   0.001   0.016   0.223
   0.300   9.000   0.004   0.089   0.225   0.001   0.016   0.233
   0.325   9.000   0.005   0.091   0.227   0.001   0.016   0.243
   0.350   9.000   0.005   0.093   0.229   0.001   0.017   0.253
   0.375   9.000   0.005   0.094   0.232   0.001   0.017   0.264
   0.400   9.000   0.005   0.095   0.234   0.001   0.017   0.274
   0.425   9.000   0.005   0.096   0.236   0.001   0.017   0.283
   0.450   9.000   0.005   0.097   0.238   0.001   0.017   0.293
   0.475   9.000   0.006   0.097   0.240   0.001   0.017   0.301
   0.500   9.000   0.006   0.098   0.241   0.001   0.017   0.310
   0.525   9.000   0.006   0.098   0.243   0.001   0.017   0.318
   0.550  10.000   0.006   0.098   0.244   0.001   0.017   0.325
   0.575  10.000   0.006   0.098   0.245   0.001   0.017   0.332
   0.600  10.000   0.006   0.098   0.246   0.001   0.017   0.338
   0.625  11.000   0.006   0.098   0.247   0.001   0.017   0.345
   0.650  11.000   0.006   0.098   0.248   0.001   0.016   0.350
   0.675  11.000   0.006   0.098   0.249   0.001   0.016   0.356
   0.700  11.000   0.006   0.098   0.250   0.001   0.016   0.361
   0.725  11.000   0.006   0.098   0.250   0.001   0.016   0.365
   0.750  11.000   0.006   0.098   0.251   0.001   0.016   0.370
   0.775  11.000   0.006   0.098   0.252   0.001   0.015   0.374
   0.800  11.000   0.006   0.098   0.252   0.001   0.015   0.378
   0.825  11.000   0.006   0.098   0.253   0.002   0.015   0.381
   0.850  11.000   0.006   0.098   0.253   0.002   0.015   0.384
   0.875  11.000   0.006   0.097   0.253   0.002   0.015   0.385
   0.900  11.000   0.006   0.097   0.253   0.002   0.014   0.386
   0.925  11.000   0.006   0.096   0.252   0.002   0.014   0.386
   0.950  11.000   0.006   0.096   0.252   0.002   0.014   0.387
   0.975  11.000   0.007   0.096   0.252   0.002   0.014   0.387
   1.000  11.000   0.007   0.095   0.252   0.002   0.014   0.387
