  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  27.000   0.127   0.120   0.244
   0.025  27.000   0.127   0.122   0.247
   0.050  26.000   0.127   0.123   0.249
   0.075  26.000   0.125   0.124   0.248
   0.100  26.000   0.123   0.123   0.246
   0.125  26.000   0.120   0.122   0.243
   0.150  25.000   0.118   0.120   0.239
   0.175  27.000   0.116   0.118   0.235
   0.200  27.000   0.114   0.116   0.231
   0.225  28.000   0.111   0.115   0.228
   0.250  29.000   0.108   0.113   0.223
   0.275  29.000   0.105   0.111   0.218
   0.300  29.000   0.102   0.108   0.213
   0.325  28.000   0.099   0.105   0.207
   0.350  28.000   0.096   0.103   0.201
   0.375  27.000   0.093   0.100   0.195
   0.400  27.000   0.090   0.097   0.189
   0.425  27.000   0.087   0.094   0.184
   0.450  27.000   0.084   0.091   0.178
   0.475  28.000   0.082   0.089   0.173
   0.500  28.000   0.079   0.086   0.168
   0.525  28.000   0.077   0.084   0.164
   0.550  28.000   0.075   0.081   0.159
   0.575  27.000   0.073   0.079   0.155
   0.600  27.000   0.072   0.077   0.152
   0.625  27.000   0.070   0.076   0.148
   0.650  28.000   0.068   0.074   0.145
   0.675  28.000   0.067   0.072   0.142
   0.700  28.000   0.066   0.071   0.139
   0.725  29.000   0.064   0.070   0.136
   0.750  29.000   0.063   0.068   0.134
   0.775  28.000   0.062   0.067   0.131
   0.800  28.000   0.061   0.066   0.129
   0.825  28.000   0.060   0.065   0.127
   0.850  28.000   0.059   0.064   0.125
   0.875  28.000   0.058   0.063   0.123
   0.900  28.000   0.058   0.062   0.122
   0.925  28.000   0.058   0.062   0.122
   0.950  28.000   0.058   0.062   0.122
   0.975  28.000   0.058   0.062   0.122
   1.000  28.000   0.058   0.062   0.122
