  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000  12.000   0.000   0.001   0.000   0.000   0.020   0.010   0.398
   0.025  12.000   0.000   0.001   0.000   0.000   0.022   0.011   0.391
   0.050  12.000   0.000   0.001   0.000   0.000   0.024   0.013   0.387
   0.075  12.000   0.000   0.001   0.000   0.000   0.027   0.014   0.382
   0.100  12.000   0.000   0.000   0.000   0.000   0.030   0.016   0.376
   0.125  12.000   0.000   0.000   0.000   0.000   0.032   0.018   0.369
   0.150  12.000   0.000   0.000   0.000   0.000   0.034   0.021   0.365
   0.175  12.000   0.000   0.000   0.000   0.000   0.035   0.023   0.364
   0.200  12.000   0.000   0.000   0.000   0.000   0.036   0.025   0.365
   0.225  11.000   0.000   0.000   0.000   0.000   0.037   0.028   0.368
   0.250  11.000   0.000   0.000   0.000   0.000   0.038   0.031   0.373
   0.275  11.000   0.000   0.000   0.000   0.000   0.040   0.034   0.379
   0.300  10.000   0.000   0.000   0.000   0.000   0.042   0.037   0.385
   0.325  10.000   0.000   0.000   0.000   0.000   0.044   0.040   0.392
   0.350  10.000   0.000   0.000   0.000   0.000   0.046   0.044   0.399
   0.375  10.000   0.000   0.000   0.000   0.000   0.048   0.048   0.405
   0.400  10.000   0.000   0.000   0.000   0.000   0.050   0.051   0.412
   0.425  10.000   0.000   0.000   0.000   0.000   0.053   0.055   0.418
   0.450  10.000   0.000   0.001   0.000   0.000   0.055   0.059   0.423
   0.475  10.000   0.000   0.001   0.000   0.000   0.057   0.063   0.428
   0.500  10.000   0.000   0.001   0.000   0.000   0.060   0.067   0.433
   0.525  10.000   0.001   0.001   0.000   0.000   0.062   0.070   0.437
   0.550  10.000   0.001   0.002   0.000   0.000   0.064   0.074   0.440
   0.575  10.000   0.001   0.002   0.000   0.000   0.066   0.078   0.443
   0.600  10.000   0.001   0.002   0.000   0.000   0.068   0.081   0.445
   0.625  10.000   0.001   0.003   0.000   0.000   0.070   0.085   0.447
   0.650  10.000   0.002   0.003   0.000   0.000   0.072   0.088   0.449
   0.675  10.000   0.002   0.004   0.000   0.000   0.074   0.092   0.450
   0.700  10.000   0.002   0.004   0.000   0.000   0.076   0.095   0.451
   0.725  10.000   0.003   0.005   0.000   0.001   0.078   0.098   0.451
   0.750  10.000   0.003   0.005   0.000   0.001   0.079   0.101   0.452
   0.775  10.000   0.004   0.006   0.000   0.001   0.081   0.103   0.452
   0.800  11.000   0.004   0.007   0.000   0.001   0.083   0.106   0.451
   0.825  11.000   0.005   0.007   0.000   0.001   0.084   0.109   0.451
   0.850  11.000   0.005   0.008   0.000   0.001   0.086   0.111   0.451
   0.875  11.000   0.006   0.009   0.000   0.001   0.087   0.113   0.450
   0.900  11.000   0.006   0.010   0.000   0.001   0.089   0.115   0.450
   0.925  11.000   0.007   0.010   0.000   0.001   0.090   0.117   0.449
   0.950  12.000   0.007   0.011   0.000   0.001   0.092   0.119   0.448
   0.975  12.000   0.008   0.012   0.000   0.001   0.093   0.121   0.445
   1.000  12.000   0.008   0.012   0.000   0.001   0.094   0.122   0.441
