  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   4.000   0.007   0.400   0.000   0.000   0.000   0.000   0.200
   0.025   5.000   0.005   0.399   0.000   0.000   0.000   0.000   0.203
   0.050   5.000   0.003   0.398   0.000   0.000   0.000   0.000   0.207
   0.075   6.000   0.002   0.395   0.001   0.000   0.000   0.000   0.211
   0.100   6.000   0.001   0.392   0.001   0.000   0.000   0.000   0.216
   0.125   6.000   0.000   0.388   0.002   0.000   0.000   0.000   0.221
   0.150   6.000   0.000   0.383   0.004   0.000   0.000   0.000   0.226
   0.175   7.000   0.000   0.377   0.006   0.000   0.000   0.000   0.231
   0.200   7.000   0.000   0.371   0.009   0.000   0.000   0.000   0.237
   0.225   7.000   0.000   0.365   0.012   0.000   0.000   0.000   0.243
   0.250   7.000   0.000   0.358   0.016   0.000   0.000   0.000   0.249
   0.275   8.000   0.000   0.351   0.020   0.000   0.000   0.000   0.256
   0.300   8.000   0.000   0.344   0.024   0.000   0.000   0.000   0.262
   0.325   8.000   0.000   0.337   0.029   0.000   0.000   0.000   0.269
   0.350   8.000   0.000   0.331   0.033   0.000   0.000   0.000   0.276
   0.375   8.000   0.000   0.324   0.038   0.000   0.000   0.000   0.283
   0.400   8.000   0.000   0.319   0.043   0.000   0.000   0.000   0.289
   0.425  10.000   0.000   0.313   0.048   0.000   0.000   0.000   0.296
   0.450  10.000   0.000   0.308   0.054   0.000   0.000   0.000   0.302
   0.475  10.000   0.000   0.303   0.059   0.000   0.000   0.000   0.308
   0.500  10.000   0.000   0.299   0.064   0.000   0.000   0.000   0.314
   0.525  10.000   0.000   0.295   0.069   0.000   0.000   0.000   0.319
   0.550  10.000   0.000   0.291   0.075   0.000   0.000   0.000   0.325
   0.575  10.000   0.000   0.287   0.080   0.000   0.000   0.000   0.329
   0.600   9.000   0.000   0.284   0.085   0.000   0.000   0.000   0.334
   0.625   9.000   0.000   0.280   0.090   0.000   0.000   0.000   0.338
   0.650   9.000   0.000   0.277   0.095   0.000   0.000   0.000   0.342
   0.675   9.000   0.000   0.274   0.100   0.000   0.000   0.000   0.346
   0.700   9.000   0.000   0.271   0.104   0.000   0.000   0.000   0.349
   0.725   9.000   0.000   0.269   0.109   0.000   0.000   0.000   0.353
   0.750   9.000   0.000   0.266   0.114   0.000   0.000   0.000   0.356
   0.775   9.000   0.000   0.263   0.118   0.000   0.000   0.000   0.358
   0.800   9.000   0.000   0.261   0.122   0.000   0.000   0.000   0.361
   0.825   9.000   0.000   0.259   0.126   0.000   0.000   0.000   0.364
   0.850   9.000   0.000   0.256   0.130   0.000   0.000   0.000   0.366
   0.875   9.000   0.000   0.254   0.133   0.000   0.000   0.000   0.368
   0.900   9.000   0.000   0.252   0.137   0.000   0.000   0.000   0.370
   0.925   9.000   0.000   0.250   0.140   0.000   0.000   0.000   0.372
   0.950   9.000   0.000   0.248   0.143   0.000   0.000   0.000   0.374
   0.975   9.000   0.000   0.247   0.146   0.000   0.000   0.000   0.376
   1.000   9.000   0.000   0.245   0.149   0.000   0.000   0.000   0.377
