  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  21.000   0.098   0.097   0.195
   0.025  21.000   0.097   0.097   0.193
   0.050  19.000   0.096   0.096   0.191
   0.075  19.000   0.095   0.095   0.190
   0.100  19.000   0.096   0.095   0.191
   0.125  23.000   0.096   0.096   0.193
   0.150  24.000   0.097   0.098   0.196
   0.175  24.000   0.098   0.100   0.199
   0.200  25.000   0.097   0.101   0.200
   0.225  26.000   0.096   0.102   0.200
   0.250  27.000   0.095   0.101   0.199
   0.275  28.000   0.093   0.100   0.196
   0.300  29.000   0.091   0.098   0.192
   0.325  29.000   0.089   0.096   0.188
   0.350  29.000   0.086   0.094   0.183
   0.375  28.000   0.084   0.091   0.178
   0.400  28.000   0.082   0.088   0.173
   0.425  28.000   0.079   0.086   0.167
   0.450  27.000   0.077   0.083   0.162
   0.475  27.000   0.074   0.080   0.157
   0.500  27.000   0.072   0.078   0.152
   0.525  27.000   0.070   0.076   0.148
   0.550  27.000   0.068   0.073   0.144
   0.575  27.000   0.066   0.071   0.140
   0.600  27.000   0.064   0.069   0.136
   0.625  27.000   0.063   0.068   0.132
   0.650  29.000   0.061   0.066   0.129
   0.675  29.000   0.060   0.065   0.127
   0.700  28.000   0.058   0.064   0.124
   0.725  29.000   0.058   0.063   0.122
   0.750  30.000   0.057   0.062   0.121
   0.775  26.000   0.057   0.061   0.119
   0.800  26.000   0.057   0.060   0.118
   0.825  28.000   0.058   0.059   0.118
   0.850  26.000   0.059   0.059   0.118
   0.875  23.000   0.059   0.059   0.118
   0.900  21.000   0.060   0.059   0.119
   0.925  21.000   0.061   0.059   0.120
   0.950  22.000   0.061   0.060   0.121
   0.975  23.000   0.061   0.061   0.122
   1.000  23.000   0.061   0.061   0.123
